rio.	172800	in	soa	a.dns.br. hostmaster.registro.br. 2025239030 1800 900 604800 900
rgd1hg4fmi1si1ls67to2u3i1596753e.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. 1UTbQ8aPvomL8xKjjU1nqxecG+yK009DNiFjoePr4UP5kLGJbRhkpLwdxEMwX6vgJ2TgEmPy/TK/46As8vqJOw==
rio.	172800	in	ns	a.dns.br.
rio.	172800	in	ns	b.dns.br.
rio.	172800	in	ns	c.dns.br.
rio.	172800	in	ns	d.dns.br.
rio.	172800	in	ns	e.dns.br.
rio.	172800	in	ns	f.dns.br.
rio.	172800	in	nsec3param	1 0 0 BB3300E80CC3CCB25A95
rio.	172800	in	rrsig	NS 13 1 172800 20250911011501 20250827001501 65520 rio. K1nEA7Zq+wCLLdUBxUybqBm6X3/wW4MsaUDtvBRBtYcvoQksK22h1E8B6JpowbhxEXDpK/Osbk8ohRLUb5XT4Q==
rio.	172800	in	rrsig	NSEC3PARAM 13 1 172800 20250911011501 20250827001501 65520 rio. rx6ANHHejIPAs241vDlLA6ghBrr606fkM/AizT0S8GHjyyGFGQXmNnYzavDkUWYHVr5scFYBy0OhTKDwMF8BSg==
rio.	172800	in	rrsig	SOA 13 1 172800 20250911011501 20250827001501 65520 rio. 8ZyqOjZDSz2kpo3/cI/QWHBo7tU2a5vRUUjBH12EWsz4O7OaZcSRTOesgMT9WwlbjpRwojSCqbvNKgb+ZwoXlA==
rio.	21600	in	dnskey	256 3 13 mp/pZmb3KpAL2fx8X3PJ8XlBx7ZnlMZdDUbVHfep7R1gJm+QZrw9cuARUOYWSpSXKRrkifpCPlSetKQS7Yu4Ng==
rio.	21600	in	dnskey	257 3 13 aSLe8DKC4FAtlbuJ/oDAoYllx6gtswLz5ne7ARgyj70+ZHYwzr/sM1bAes2FNxR23ZfL6LKNqiMA8TA+LAi2Ow==
rio.	21600	in	rrsig	DNSKEY 13 1 21600 20250914120000 20250824120000 50876 rio. tP8gTxFxGqMJn0FeKpwaAhHT8mA15Fho0VUPU3tig0viZ5PNMLCu3Igqxz1BT3oe/bUKEmBbCljqVs04/Nhwdg==
rio2parking.rio.	86400	in	ns	dns1.riomedia.com.br.
rio2parking.rio.	86400	in	ns	dns2.riomedia.com.br.
rio2parking.rio.	86400	in	ns	dns3.riomedia.com.br.
rio2parking.rio.	86400	in	ns	dns4.riomedia.com.br.
riocontraocorona.rio.	86400	in	ns	ns0.rio.gov.br.
riocontraocorona.rio.	86400	in	ns	ns1.rio.rj.gov.br.
riodejaneiro.rio.	86400	in	ns	ns0.rio.gov.br.
riodejaneiro.rio.	86400	in	ns	ns1.rio.rj.gov.br.
rioeducopedia.rio.	86400	in	ns	ns0.rio.gov.br.
rioeducopedia.rio.	86400	in	ns	ns1.rio.rj.gov.br.
rioemforma.rio.	86400	in	ns	ns142.prodns.com.br.
rioemforma.rio.	86400	in	ns	ns143.prodns.com.br.
rioeventos.rio.	86400	in	ns	ns0.rio.gov.br.
rioeventos.rio.	86400	in	ns	ns1.rio.rj.gov.br.
riotransparente.rio.	86400	in	ns	ns0.rio.gov.br.
riotransparente.rio.	86400	in	ns	ns1.rio.rj.gov.br.
riotur.rio.	86400	in	ns	ns1.arcohosting01.com.br.
riotur.rio.	86400	in	ns	ns2.arcohosting01.com.br.
rivero.rio.	86400	in	ns	ns1.tixa.com.br.
rivero.rio.	86400	in	ns	ns2.tixa.com.br.
rkoh9j177bsb89gc323mcgcaohgs1s1k.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 RSA306M20GAHL6T8Q0KJ615U15EV6K4T NS DS RRSIG
rkoh9j177bsb89gc323mcgcaohgs1s1k.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. /dYYyAwv6f0JiVYe+BvXVwwAp2oBufui9pVowhu4zJ8lHSqX3EqOPavlOBF0RP0YdebiJzzqDfi/low7apowgQ==
rocinha.rio.	86400	in	ns	nsa1.hostnet.com.br.
rocinha.rio.	86400	in	ns	nsa2.hostnet.com.br.
rocinha.rio.	86400	in	ns	nsa3.hostnet.com.br.
rocinha.rio.	86400	in	ns	nsa4.hostnet.com.br.
rocinha.rio.	86400	in	ns	nsa5.hostnet.com.br.
rocinha.rio.	86400	in	ns	nsa6.hostnet.com.br.
rock.rio.	86400	in	ns	ns-1332.awsdns-38.org.
rock.rio.	86400	in	ns	ns-1742.awsdns-25.co.uk.
rock.rio.	86400	in	ns	ns-27.awsdns-03.com.
rock.rio.	86400	in	ns	ns-938.awsdns-53.net.
rockin.rio.	86400	in	ns	ns-1422.awsdns-49.org.
rockin.rio.	86400	in	ns	ns-1689.awsdns-19.co.uk.
rockin.rio.	86400	in	ns	ns-390.awsdns-48.com.
rockin.rio.	86400	in	ns	ns-940.awsdns-53.net.
rockinrio.rio.	86400	in	ns	ns-1375.awsdns-43.org.
rockinrio.rio.	86400	in	ns	ns-1736.awsdns-25.co.uk.
rockinrio.rio.	86400	in	ns	ns-179.awsdns-22.com.
rockinrio.rio.	86400	in	ns	ns-737.awsdns-28.net.
rodas.rio.	86400	in	ns	ns0.rio.gov.br.
rodas.rio.	86400	in	ns	ns1.rio.rj.gov.br.
roleplay.rio.	86400	in	ns	greg.ns.cloudflare.com.
roleplay.rio.	86400	in	ns	nola.ns.cloudflare.com.
ronaldomoreira.rio.	86400	in	ns	ns668.hostgator.com.br.
ronaldomoreira.rio.	86400	in	ns	ns669.hostgator.com.br.
rossano.rio.	86400	in	ns	nsa1.hostnet.com.br.
rossano.rio.	86400	in	ns	nsa2.hostnet.com.br.
rossano.rio.	86400	in	ns	nsa3.hostnet.com.br.
rossano.rio.	86400	in	ns	nsa4.hostnet.com.br.
rossano.rio.	86400	in	ns	nsa5.hostnet.com.br.
rossano.rio.	86400	in	ns	nsa6.hostnet.com.br.
rothier.rio.	86400	in	ns	ns1.locaweb.com.br.
rothier.rio.	86400	in	ns	ns2.locaweb.com.br.
rothier.rio.	86400	in	ns	ns3.locaweb.com.br.
rsa306m20gahl6t8q0kj615u15ev6k4t.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 RTT2ECNVFPTRD3BR2A4U9V72M6LFIT77 NS DS RRSIG
rsa306m20gahl6t8q0kj615u15ev6k4t.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. 7TINgdbGnBflrH9uHWGk4+LktZPDP4ALBSm0/uv13C1qj83i9yiAwJjNwq3ClXvMglCuWyarQUaz+q2QDP1+aw==
rtt2ecnvfptrd3br2a4u9v72m6lfit77.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 SF1P46MPRFSNIBUI9JMSS1L8EA3523CK NS DS RRSIG
rtt2ecnvfptrd3br2a4u9v72m6lfit77.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. w/ukNXqSdrU0rf3Rzu8CX3f8lSXVtAA6rpffZWS5VkpYGwXKmCAdUEQSgNXCxqqVPO0w4HXnQFZGAGQ3ky6WaQ==
ruadacerveja.rio.	86400	in	ns	ns1.spro5.fcomet.com.
ruadacerveja.rio.	86400	in	ns	ns2.spro5.fcomet.com.
ruas.rio.	86400	in	ns	ns0.rio.gov.br.
ruas.rio.	86400	in	ns	ns1.rio.rj.gov.br.
rubyrose.rio.	86400	in	ns	ns926.hostgator.com.br.
rubyrose.rio.	86400	in	ns	ns927.hostgator.com.br.
runsoft.rio.	86400	in	ns	nsb1.k8.com.br.
runsoft.rio.	86400	in	ns	nsb2.k8.com.br.
runsoft.rio.	86400	in	ns	nsb3.k8.com.br.
runsoft.rio.	86400	in	ns	nsb4.k8.com.br.
runsoft.rio.	86400	in	ns	nsb5.k8.com.br.
runsoft.rio.	86400	in	ns	nsb6.k8.com.br.
sacada.rio.	86400	in	ns	nsa1.k8.com.br.
sacada.rio.	86400	in	ns	nsa2.k8.com.br.
sacada.rio.	86400	in	ns	nsa3.k8.com.br.
sacada.rio.	86400	in	ns	nsa4.k8.com.br.
sacada.rio.	86400	in	ns	nsa5.k8.com.br.
sacada.rio.	86400	in	ns	nsa6.k8.com.br.
saopaulo.rio.	86400	in	ns	nsa1.hostnet.com.br.
saopaulo.rio.	86400	in	ns	nsa2.hostnet.com.br.
saopaulo.rio.	86400	in	ns	nsa3.hostnet.com.br.
saopaulo.rio.	86400	in	ns	nsa4.hostnet.com.br.
saopaulo.rio.	86400	in	ns	nsa5.hostnet.com.br.
saopaulo.rio.	86400	in	ns	nsa6.hostnet.com.br.
saquaremarock.rio.	86400	in	ns	nsa1.k8.com.br.
saquaremarock.rio.	86400	in	ns	nsa2.k8.com.br.
saquaremarock.rio.	86400	in	ns	nsa3.k8.com.br.
saquaremarock.rio.	86400	in	ns	nsa4.k8.com.br.
saquaremarock.rio.	86400	in	ns	nsa5.k8.com.br.
saquaremarock.rio.	86400	in	ns	nsa6.k8.com.br.
scenalaguna.rio.	3600	in	ds	47399 13 2 5D7F9A69E78ECA2FBDCC70DDCA128DE14B199C3843ADC346D8558D186406A069
scenalaguna.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. J99znmNy6OWViH61nUx2cU2KO/kmjW3Iu7rBKq6UDfuI0yXTmq2V1LqmVWaPLn6zU6qfC8q9sJx9rzHbkb6Zpw==
scenalaguna.rio.	86400	in	ns	ns01.one.com.
scenalaguna.rio.	86400	in	ns	ns02.one.com.
seconci.rio.	86400	in	ns	ns1.lexsynergy.net.
seconci.rio.	86400	in	ns	ns2.lexsynergy.us.
seconci.rio.	86400	in	ns	ns3.lexsynergy.info.
sei.rio.	86400	in	ns	ns-cloud-d1.googledomains.com.
sei.rio.	86400	in	ns	ns-cloud-d2.googledomains.com.
sei.rio.	86400	in	ns	ns-cloud-d3.googledomains.com.
sei.rio.	86400	in	ns	ns-cloud-d4.googledomains.com.
selaron.rio.	86400	in	ns	ns1.sdserver8.com.
selaron.rio.	86400	in	ns	ns2.sdserver8.com.
semeare.rio.	86400	in	ns	nsb1.hostnet.com.br.
semeare.rio.	86400	in	ns	nsb2.hostnet.com.br.
semeare.rio.	86400	in	ns	nsb3.hostnet.com.br.
semeare.rio.	86400	in	ns	nsb4.hostnet.com.br.
semeare.rio.	86400	in	ns	nsb5.hostnet.com.br.
semeare.rio.	86400	in	ns	nsb6.hostnet.com.br.
senac.rio.	86400	in	ns	ns01.senacrio.com.br.
senac.rio.	86400	in	ns	ns02.senacrio.com.br.
servidor.rio.	86400	in	ns	ns0.rio.gov.br.
servidor.rio.	86400	in	ns	ns1.rio.rj.gov.br.
servmedrio.rio.	86400	in	ns	dns-yourhost.earth.orderbox-dns.com.
servmedrio.rio.	86400	in	ns	dns-yourhost.mars.orderbox-dns.com.
servmedrio.rio.	86400	in	ns	dns-yourhost.mercury.orderbox-dns.com.
servmedrio.rio.	86400	in	ns	dns-yourhost.venus.orderbox-dns.com.
sesc.rio.	86400	in	ns	ns1.sescrio.org.br.
sesc.rio.	86400	in	ns	ns2.sescrio.org.br.
sextou.rio.	86400	in	ns	brad.ns.cloudflare.com.
sextou.rio.	86400	in	ns	fay.ns.cloudflare.com.
sf1p46mprfsnibui9jmss1l8ea3523ck.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 SQK8MVKJJ6JQA9S8C76L1ST13VAUF7L2 NS DS RRSIG
sf1p46mprfsnibui9jmss1l8ea3523ck.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. 1plfI+RpeqBXom9LZxTmZiGbZlMTu7MWn99ninrPbGsKZ80NDF1I/Mu/DrRoBnSEdp3CNsELa5Y6oZqhbHcxbw==
sheraton.rio.	86400	in	ns	dns1.cscdns.net.
sheraton.rio.	86400	in	ns	dns2.cscdns.net.
shoppingvillagemall.rio.	86400	in	ns	nsa1.k8.com.br.
shoppingvillagemall.rio.	86400	in	ns	nsa2.k8.com.br.
shoppingvillagemall.rio.	86400	in	ns	nsa3.k8.com.br.
shoppingvillagemall.rio.	86400	in	ns	nsa4.k8.com.br.
shoppingvillagemall.rio.	86400	in	ns	nsa5.k8.com.br.
shoppingvillagemall.rio.	86400	in	ns	nsa6.k8.com.br.
sinalverde.rio.	86400	in	ns	nsa1.hostnet.com.br.
sinalverde.rio.	86400	in	ns	nsa2.hostnet.com.br.
sinalverde.rio.	86400	in	ns	nsa3.hostnet.com.br.
sinalverde.rio.	86400	in	ns	nsa4.hostnet.com.br.
sinalverde.rio.	86400	in	ns	nsa5.hostnet.com.br.
sinalverde.rio.	86400	in	ns	nsa6.hostnet.com.br.
sindilojas.rio.	86400	in	ns	nsa1.hostnet.com.br.
sindilojas.rio.	86400	in	ns	nsa2.hostnet.com.br.
sindilojas.rio.	86400	in	ns	nsa3.hostnet.com.br.
sindilojas.rio.	86400	in	ns	nsa4.hostnet.com.br.
sindilojas.rio.	86400	in	ns	nsa5.hostnet.com.br.
sindilojas.rio.	86400	in	ns	nsa6.hostnet.com.br.
sineiro.rio.	86400	in	ns	ns1.dominios.uol.com.br.
sineiro.rio.	86400	in	ns	ns2.dominios.uol.com.br.
sineiro.rio.	86400	in	ns	ns3.dominios.uol.com.br.
sisbicho.rio.	86400	in	ns	ns0.rio.gov.br.
sisbicho.rio.	86400	in	ns	ns1.rio.rj.gov.br.
siurb.rio.	86400	in	ns	ns-1402.awsdns-47.org.
siurb.rio.	86400	in	ns	ns-2007.awsdns-58.co.uk.
siurb.rio.	86400	in	ns	ns-51.awsdns-06.com.
siurb.rio.	86400	in	ns	ns-599.awsdns-10.net.
skylux.rio.	3600	in	ds	32967 13 2 723B9692BF719F9AE0D90C2073186E8B1770DC021D69EA9711D99B52AC6E1342
skylux.rio.	3600	in	rrsig	DS 13 2 3600 20250909112501 20250825102501 65520 rio. GNLJnecqNyU+3+ltXxbVbgtLYiudHxfgesG3/EWAfLYHm4S/GCmcrftbG2WnNut0h+au/OX0C8YDIphmz5NHvg==
skylux.rio.	86400	in	ns	ns01.one.com.
skylux.rio.	86400	in	ns	ns02.one.com.
smartluz.rio.	3600	in	ds	60254 13 2 17AF6311EC6001580A7EAEFD391A32EE6EB4C52B7DFCDF8587F289BA4DA8209F
smartluz.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. ZiB7i96RvIdklfk7xsMjLzMoovZhZcfFYXHonMmvVLsyGvct+5lIcCHPBrSmdp2Njekzng3D7DCiEtglG5Kqag==
smartluz.rio.	86400	in	ns	ns01.one.com.
smartluz.rio.	86400	in	ns	ns02.one.com.
smartnet.rio.	86400	in	ns	ns1.locaweb.com.br.
smartnet.rio.	86400	in	ns	ns2.locaweb.com.br.
smartnet.rio.	86400	in	ns	ns3.locaweb.com.br.
sninformatica.rio.	86400	in	ns	ns-cloud-a1.googledomains.com.
sninformatica.rio.	86400	in	ns	ns-cloud-a2.googledomains.com.
sninformatica.rio.	86400	in	ns	ns-cloud-a3.googledomains.com.
sninformatica.rio.	86400	in	ns	ns-cloud-a4.googledomains.com.
soudessas.rio.	86400	in	ns	ns1.bdm.microsoftonline.com.
soudessas.rio.	86400	in	ns	ns2.bdm.microsoftonline.com.
soudessas.rio.	86400	in	ns	ns3.bdm.microsoftonline.com.
soudessas.rio.	86400	in	ns	ns4.bdm.microsoftonline.com.
sqk8mvkjj6jqa9s8c76l1st13vauf7l2.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 UF2QUN28I015ITCSQ85SOLFBH2EBRSO3 NS DS RRSIG
sqk8mvkjj6jqa9s8c76l1st13vauf7l2.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. 1cnl98Xcr1kGNM7+C4fnyTJkeEFsMYAdgosu7MjTPl27vN7OGbHmkpIOuimsajpj2WkSGDjIprjeqUq4rRXyVA==
stavale.rio.	86400	in	ns	ns1.locaweb.com.br.
stavale.rio.	86400	in	ns	ns2.locaweb.com.br.
stavale.rio.	86400	in	ns	ns3.locaweb.com.br.
streetart.rio.	86400	in	ns	ns854.hostgator.com.br.
streetart.rio.	86400	in	ns	ns855.hostgator.com.br.
studio9.rio.	86400	in	ns	ns1.hospedagem-anual.com.br.
studio9.rio.	86400	in	ns	ns2.hospedagem-anual.com.br.
studiocharles.rio.	3600	in	ds	131 13 2 08F973157BD308779E7B579055F3BCE9416A1C60211908124F550D36562BBF88
studiocharles.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. gEtSYa86xp9HXQcS276g1gsaF11+kQd0BjZKNOP8GOS56GyUUGyG05Twr1zEk5FDyZLjiWc+qaTHQXQ21FNthQ==
studiocharles.rio.	86400	in	ns	ns01.one.com.
studiocharles.rio.	86400	in	ns	ns02.one.com.
superdelli.rio.	86400	in	ns	ruth.ns.cloudflare.com.
superdelli.rio.	86400	in	ns	sage.ns.cloudflare.com.
sydney.rio.	86400	in	ns	nsa1.hostnet.com.br.
sydney.rio.	86400	in	ns	nsa2.hostnet.com.br.
sydney.rio.	86400	in	ns	nsa3.hostnet.com.br.
sydney.rio.	86400	in	ns	nsa4.hostnet.com.br.
sydney.rio.	86400	in	ns	nsa5.hostnet.com.br.
sydney.rio.	86400	in	ns	nsa6.hostnet.com.br.
ta.rio.	86400	in	ns	ns1.locaweb.com.br.
ta.rio.	86400	in	ns	ns2.locaweb.com.br.
ta.rio.	86400	in	ns	ns3.locaweb.com.br.
tanamao.rio.	86400	in	ns	nadia.ns.cloudflare.com.
tanamao.rio.	86400	in	ns	ned.ns.cloudflare.com.
taxi.rio.	86400	in	ns	ns0.rio.gov.br.
taxi.rio.	86400	in	ns	ns1.rio.rj.gov.br.
tecgraf.rio.	86400	in	ns	ns1.tecgraf.puc-rio.br.
tecgraf.rio.	86400	in	ns	vialactea.rdc.puc-rio.br.
techwise.rio.	3600	in	ds	8144 13 2 B821354F4897799E7E8C33D44613908EBB4387E882057BBEE77D0BC1C893BCCA
techwise.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. XCk0TTAmFdUYEkjNbtKUOaxiwvRMmwKHCnLafvGnRfHkOgMF0yVXZJ13Ju+2i+SSPwLtBUCrqdYTvSbaySDKQA==
techwise.rio.	86400	in	ns	ns01.one.com.
techwise.rio.	86400	in	ns	ns02.one.com.
teenchallenge.rio.	3600	in	ds	55697 13 2 839C02B0D3E73F512D73C02A9740BBD8C6740CDBC04FBECFFEBB8A2D0826CED0
teenchallenge.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. 3ax1kx82Si+yh18yYKjTvXAlgAhSHrJK9LII4o6yVry1/eoqXjzE7hArFAg/nuuQqBwtw2BTuFP+zDurLa8/hg==
teenchallenge.rio.	86400	in	ns	ns01.one.com.
teenchallenge.rio.	86400	in	ns	ns02.one.com.
tegra.rio.	86400	in	ns	nsb1.hostnet.com.br.
tegra.rio.	86400	in	ns	nsb2.hostnet.com.br.
tegra.rio.	86400	in	ns	nsb3.hostnet.com.br.
tegra.rio.	86400	in	ns	nsb4.hostnet.com.br.
tegra.rio.	86400	in	ns	nsb5.hostnet.com.br.
tegra.rio.	86400	in	ns	nsb6.hostnet.com.br.
tellura.rio.	86400	in	ns	dns1.uni5.net.
tellura.rio.	86400	in	ns	dns2.uni5.net.
temnorio.rio.	86400	in	ns	ns-cloud-e1.googledomains.com.
temnorio.rio.	86400	in	ns	ns-cloud-e2.googledomains.com.
temnorio.rio.	86400	in	ns	ns-cloud-e3.googledomains.com.
temnorio.rio.	86400	in	ns	ns-cloud-e4.googledomains.com.
tenisrj.rio.	86400	in	ns	ns900.hostgator.com.br.
tenisrj.rio.	86400	in	ns	ns901.hostgator.com.br.
tetto.rio.	86400	in	ns	nsb1.hostnet.com.br.
tetto.rio.	86400	in	ns	nsb2.hostnet.com.br.
tetto.rio.	86400	in	ns	nsb3.hostnet.com.br.
tetto.rio.	86400	in	ns	nsb4.hostnet.com.br.
tetto.rio.	86400	in	ns	nsb5.hostnet.com.br.
tetto.rio.	86400	in	ns	nsb6.hostnet.com.br.
theparadise.rio.	86400	in	ns	ns1.dominios.uol.com.br.
theparadise.rio.	86400	in	ns	ns2.dominios.uol.com.br.
theparadise.rio.	86400	in	ns	ns3.dominios.uol.com.br.
ti.rio.	86400	in	ns	nsb1.k8.com.br.
ti.rio.	86400	in	ns	nsb2.k8.com.br.
ti.rio.	86400	in	ns	nsb3.k8.com.br.
ti.rio.	86400	in	ns	nsb4.k8.com.br.
ti.rio.	86400	in	ns	nsb5.k8.com.br.
ti.rio.	86400	in	ns	nsb6.k8.com.br.
tijuca.rio.	86400	in	ns	nsa1.hostnet.com.br.
tijuca.rio.	86400	in	ns	nsa2.hostnet.com.br.
tijuca.rio.	86400	in	ns	nsa3.hostnet.com.br.
tijuca.rio.	86400	in	ns	nsa4.hostnet.com.br.
tijuca.rio.	86400	in	ns	nsa5.hostnet.com.br.
tijuca.rio.	86400	in	ns	nsa6.hostnet.com.br.
tixxi.rio.	86400	in	ns	nsb1.hostnet.com.br.
tixxi.rio.	86400	in	ns	nsb2.hostnet.com.br.
tixxi.rio.	86400	in	ns	nsb3.hostnet.com.br.
tixxi.rio.	86400	in	ns	nsb4.hostnet.com.br.
tixxi.rio.	86400	in	ns	nsb5.hostnet.com.br.
tixxi.rio.	86400	in	ns	nsb6.hostnet.com.br.
tokyo.rio.	86400	in	ns	nsa1.hostnet.com.br.
tokyo.rio.	86400	in	ns	nsa2.hostnet.com.br.
tokyo.rio.	86400	in	ns	nsa3.hostnet.com.br.
tokyo.rio.	86400	in	ns	nsa4.hostnet.com.br.
tokyo.rio.	86400	in	ns	nsa5.hostnet.com.br.
tokyo.rio.	86400	in	ns	nsa6.hostnet.com.br.
transparencia.rio.	86400	in	ns	ns0.rio.gov.br.
transparencia.rio.	86400	in	ns	ns1.rio.rj.gov.br.
tremdeminas.rio.	3600	in	ds	39457 13 2 6D1D4BC18D381DF4D425B37794C273DC061CFF47193D0FB1444A4CD80BEA2D11
tremdeminas.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. gNulbMxxrh1JmfOm7T71QeL0yn12CfTH4ikgy7Yi3iMhPjHubYaSXCwnSMhMtEkRW8d1NSmUMx2ZCCrhobaHTw==
tremdeminas.rio.	86400	in	ns	ns01.one.com.
tremdeminas.rio.	86400	in	ns	ns02.one.com.
tremdocorcovado.rio.	86400	in	ns	ns1.locaweb.com.br.
tremdocorcovado.rio.	86400	in	ns	ns2.locaweb.com.br.
tremdocorcovado.rio.	86400	in	ns	ns3.locaweb.com.br.
tvcomunitaria.rio.	86400	in	ns	ns1.sitemaster.com.br.
tvcomunitaria.rio.	86400	in	ns	ns2.sitemaster.com.br.
uber.rio.	86400	in	ns	dns1.p04.nsone.net.
uber.rio.	86400	in	ns	dns2.p04.nsone.net.
uber.rio.	86400	in	ns	dns3.p04.nsone.net.
uber.rio.	86400	in	ns	dns4.p04.nsone.net.
uber.rio.	86400	in	ns	edns126.ultradns.biz.
uber.rio.	86400	in	ns	edns126.ultradns.com.
uber.rio.	86400	in	ns	edns126.ultradns.net.
uber.rio.	86400	in	ns	edns126.ultradns.org.
uf2qun28i015itcsq85solfbh2ebrso3.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 UGLMI4VMSNTMS5DNMA3N6P0CKOKC0OPF NS DS RRSIG
uf2qun28i015itcsq85solfbh2ebrso3.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. BgqXwp7UZEhrTVV076njhqVpYaHRkT6b/pNGTysZuNJTemZ2GTLn1scxSOwpWlBXicXi5IJZqKzddeDSQvyO9A==
uglmi4vmsntms5dnma3n6p0ckokc0opf.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 UQQ370SBPRUS50R76AI6QJ151FUAUKEJ NS DS RRSIG
uglmi4vmsntms5dnma3n6p0ckokc0opf.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. jhU/uzSBkTA0UFLF6/hbEyAWEwfJitEw0Rihn0QWpRir8C9w/p7dObXiVm0kLHlsKbt8S9K8rpYUAvxGjKqCGQ==
unicon.rio.	86400	in	ns	dns1.kinghost.com.br.
unicon.rio.	86400	in	ns	dns2.kinghost.com.br.
unicon.rio.	86400	in	ns	dns3.kinghost.com.br.
unicon.rio.	86400	in	ns	dns4.kinghost.com.br.
unicon.rio.	86400	in	ns	dns5.kinghost.com.br.
unicon.rio.	86400	in	ns	dns6.kinghost.com.br.
uniodonto.rio.	3600	in	ds	38471 13 2 90602805E31E4CA2BB7DCD95E4E31C6D6C3D6C9DAEB5642084437973A9CB8095
uniodonto.rio.	3600	in	rrsig	DS 13 2 3600 20250907202501 20250823192501 65520 rio. yH/HR0cbL8Fz5i4UiiMvTDSoTaXqKEX8jjNikK9D6j0kznQTBdksH+VO/OjgcuFWWzAENDpDmeLuB9lcCTuKWA==
uniodonto.rio.	86400	in	ns	ns01.one.com.
uniodonto.rio.	86400	in	ns	ns02.one.com.
unioffice.rio.	86400	in	ns	ns.mls.com.br.
unioffice.rio.	86400	in	ns	ns2.mls.com.br.
universidade.rio.	86400	in	ns	ns0.rio.gov.br.
universidade.rio.	86400	in	ns	ns1.rio.rj.gov.br.
uqq370sbprus50r76ai6qj151fuaukej.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 V23H2AJ2NIIRRPS77ODSUCMF548F5DAV NS DS RRSIG
uqq370sbprus50r76ai6qj151fuaukej.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. FHSKb0/3a0gN56Hr2vEyWIPaViSfU9+LRoUeQmHjMYjrN4slFDlonpVm1wiwZoB1qzOThfQ+blfoH+7FL8ntZw==
urca.rio.	86400	in	ns	nsa1.hostnet.com.br.
urca.rio.	86400	in	ns	nsa2.hostnet.com.br.
urca.rio.	86400	in	ns	nsa3.hostnet.com.br.
urca.rio.	86400	in	ns	nsa4.hostnet.com.br.
urca.rio.	86400	in	ns	nsa5.hostnet.com.br.
urca.rio.	86400	in	ns	nsa6.hostnet.com.br.
v23h2aj2niirrps77odsucmf548f5dav.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 VALT3DHKOTAS6VEQDGDV1ORAFLIC7G5B NS DS RRSIG
v23h2aj2niirrps77odsucmf548f5dav.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. THGi+3yofP/teAmQyMANqfIeD8EX55Q1ZMEBhFkbHtYFTeHYKA6unEEKna5BcRtVAh9iUQntZzahtbyKPedqlw==
vacina.rio.	86400	in	ns	ns0.rio.gov.br.
vacina.rio.	86400	in	ns	ns1.rio.rj.gov.br.
vaidebet.rio.	86400	in	ns	ken.ns.cloudflare.com.
vaidebet.rio.	86400	in	ns	paige.ns.cloudflare.com.
valt3dhkotas6veqdgdv1oraflic7g5b.rio.	900	in	nsec3	1 1 0 BB3300E80CC3CCB25A95 0FSHHKDB8EJPKCU1UIJQTSOGR98LR498 NS DS RRSIG
valt3dhkotas6veqdgdv1oraflic7g5b.rio.	900	in	rrsig	NSEC3 13 2 900 20250907202501 20250823192501 65520 rio. gWSobKtgNo2LoDj6tD5TI/eGBVsj8WMvbukuwZUdUWyXys556d+rb7i/cW+fw1cQSfK13+k2WZXuoqkskgf/JA==
vamo.rio.	86400	in	ns	nsb1.k8.com.br.
vamo.rio.	86400	in	ns	nsb2.k8.com.br.
vamo.rio.	86400	in	ns	nsb3.k8.com.br.
vamo.rio.	86400	in	ns	nsb4.k8.com.br.
vamo.rio.	86400	in	ns	nsb5.k8.com.br.
vamo.rio.	86400	in	ns	nsb6.k8.com.br.
