bank.	900	in	soa	a.nic.bank. admin.tldns.godaddy. 1757015095 1800 300 604800 1800
ncsb.bank.	172800	in	ds	44065 13 2 002DB75C161416183598133183F2DBA5D6EBA198DF4BA28C56BDB5DB16C911D1
ncsb.bank.	172800	in	ns	ns2.ncsb.bank.
ncsb.bank.	172800	in	ns	ns3.ncsb.bank.
ncsb.bank.	172800	in	ns	ns4.ncsb.bank.
ncsb.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. CO5d/L+VoG0W1bAdUIkfnzQZg0kSOf+//a+oqSOdL2mTN73uNaOn3SxRLCu8MoCg96BY3TGqfvisXT1fukt+bQ==
nd9lvdm6h1820r2k9t5rmcfdhserp3ks.bank.	900	in	nsec3	1 1 0 - NDFSETL1V169DGULB6CT1KPA4HGBFEVG NS DS RRSIG
nd9lvdm6h1820r2k9t5rmcfdhserp3ks.bank.	900	in	rrsig	NSEC3 13 2 900 20250915210835 20250901203614 9604 bank. SI7OKk+tGdWukXv1dRLCMtvkPdYPc2YzDtqn9/70n5ohWiFNeG/yPG+9Z25edjPe+e3Wf7pZ3FxZUH/ChqMS/g==
ndbt.bank.	172800	in	ds	50155 8 2 E5ABF90B7A6992460326B2FEF39AB48AEA2E0F4C76D002E582E193BB567879EA
ndbt.bank.	172800	in	ds	57181 8 2 600DB31E96A372CCC255E4D5006BC99C3EB25390A99066F09760AC692AB928DE
ndbt.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. j7eJB2aRJpIeaTLA0cIBdbK/hlTc7scA9wro0zKpdi/L86jE8dAtwJSeWBOHWOes/+655bPyUeAtI5aJmirbsA==
ndbt.bank.	3600	in	ns	ns1.encircadns.bank.
ndbt.bank.	3600	in	ns	ns2.encircadns.bank.
ndfsetl1v169dgulb6ct1kpa4hgbfevg.bank.	900	in	nsec3	1 1 0 - NDHD4F2H0FSBH58H89PQJ8JFDOUOESMS NS DS RRSIG
ndfsetl1v169dgulb6ct1kpa4hgbfevg.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. GUHKwHdYIKyDyOjx0YUoXven+NgeWKZx7RoQMpUNOVJd56c5XYzaDhK0Ukw2w9ve7IpsaYSfRhQhJ8pqIJT7Kg==
ndhd4f2h0fsbh58h89pqj8jfdouoesms.bank.	900	in	nsec3	1 1 0 - NEHLTAKVKSI82AJD6CHD9UDFCHJTBGJF NS DS RRSIG
ndhd4f2h0fsbh58h89pqj8jfdouoesms.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. faIXVGVL2VHAY4gd0TEz4z3MW6zEJPNzR2x0ukUTYvCVM3zAlGmOQxOJ3VcYF1QODxdeEuAbABfkm08NoTye1g==
ne.bank.	3600	in	ds	53815 8 2 37C6E0ACFB79CA73718C0125BAEFEC55B8165A80B259E81B1CB3C32D6C3412A7
ne.bank.	3600	in	ns	ns1.encircadns.bank.
ne.bank.	3600	in	ns	ns2.encircadns.bank.
ne.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. C1EqcZesjNrFUOxjw9Uf+u03XbzalxkzWphMQUKXldm6o5iAGERZq02JSuYaR43IfzdD6ZOr1o0d4QxLINVD6g==
necb.bank.	172800	in	ds	49060 8 2 264111DAC32A3983A2EB4B5FDB140D6B88678FF88535D068F7B2DABB61D96313
necb.bank.	172800	in	ds	8575 8 2 2C316147ED8A84079B0F1926690D2D50B03C8E391114B9D13082D5E3CCEDA00B
necb.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. DJoLjxuuOhXLDa1TqQW5kASZP8EJOhnraFGKFxpEd0fCGCYEdT4M5MuXmXeJFwPsJrKk2Zj4jKyWm+pcUwlogw==
necb.bank.	3600	in	ns	ns1.encircadns.bank.
necb.bank.	3600	in	ns	ns2.encircadns.bank.
ned.bank.	3600	in	ds	64194 13 2 E308022D1B0C1FC9BA3F69CCB334FF233AEAD905A8C378272D2BC5AD24435EE0
ned.bank.	3600	in	ns	ns1.ned.bank.
ned.bank.	3600	in	ns	ns2.ned.bank.
ned.bank.	3600	in	ns	ns3.ned.bank.
ned.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. xh5jPsw/TLbCnht83wHpxsK+AAYKAWkB2tCJArGryq7zei6dC2/QH/0tppN8/kZ9XovptcYm7pBfJDbsDiB3Kw==
nedbank.bank.	3600	in	ds	53696 13 2 B628C843DA90383C33989BE8DA61DC2B6C0819CCF84AAFC1A3485255176CF4EE
nedbank.bank.	3600	in	ns	ns1.nedbank.bank.
nedbank.bank.	3600	in	ns	ns2.nedbank.bank.
nedbank.bank.	3600	in	ns	ns3.nedbank.bank.
nedbank.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. WiU6fFiVVpJOdPvZYHSvze5QXN4UGf23fx9CZj7e8LPHOgUwsZE0jTjJ3I8nvUDkn7wfXdMZbg05ixQ25Jaybg==
neffsnatl.bank.	172800	in	ds	43621 8 2 85511309BD75A5F7DED0E09893153474507DD85264978FD446F9F6D39A5CEA33
neffsnatl.bank.	172800	in	ds	9679 8 2 B16A8832770321D6AB059B04E7A25B11B5252C8529688509AEEECA2BC53FA5A4
neffsnatl.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. OLjAJoF+fHuwzP2l+i8cgJygqGqp/ofaYgGe+/0A75ckQ6GWmMvTL0eea5knxc+aeP+Q0ScftDHpUnxsWuNtRQ==
neffsnatl.bank.	3600	in	ns	ns1.encircadns.bank.
neffsnatl.bank.	3600	in	ns	ns2.encircadns.bank.
nehltakvksi82ajd6chd9udfchjtbgjf.bank.	900	in	nsec3	1 1 0 - NF29CL2K2GGQMRMT1IBPQTKVG7550V11 NS DS RRSIG
nehltakvksi82ajd6chd9udfchjtbgjf.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. CKLEp2CwTGYLmUjpqpxj9J830vznSDttrzmZlxCQHsPP8C/R/e22KY9eeLV9TKQWQnRAUwCu/MtWygUcz4aJLw==
neighborhood.bank.	172800	in	ds	57805 8 2 7F797462BC2A7AEE73AEE38EBE32C2A5EBD1EF48122AE590C6A0EE553E715D9A
neighborhood.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. 8dcSLSC0yd9YnBvsPiVYVSBIx7WbRlhMCQsUZfnms0b9LAfAZE/u5Rfim2duMFS4zrIxN5gxJ+h3p5QJ0jpuEA==
neighborhood.bank.	3600	in	ns	ns1.encircadns.bank.
neighborhood.bank.	3600	in	ns	ns2.encircadns.bank.
nesb.bank.	3600	in	ds	2371 13 2 BADBAA342C913F933C901858F1671F9BCBEB97338207A24CBA65C81AF295E373
nesb.bank.	3600	in	ns	ns3.nesb.bank.
nesb.bank.	3600	in	ns	ns4.nesb.bank.
nesb.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. hjgqS5NUWMOoZyWLK3w8l+JMqqU8PYmt3Fq8990rygKt7RKMdvrUpFHkzEzyfdTS3+0ba/zTYjfMxwkvOsJ0Eg==
nevadasmallbusiness.bank.	172800	in	ds	56748 13 2 9AC6C55E8B28FBD77DA1F502E73E33A98CA9BF6123FD012C5375696A65B4CDD4
nevadasmallbusiness.bank.	172800	in	ns	ns2.nevadasmallbusiness.bank.
nevadasmallbusiness.bank.	172800	in	ns	ns3.nevadasmallbusiness.bank.
nevadasmallbusiness.bank.	172800	in	ns	ns4.nevadasmallbusiness.bank.
nevadasmallbusiness.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. j3Jb3SEddEq3pzWbgOsOKV+HL+vZQS0NIB20qmFaUzb8nn9LTw4rusqAp2TQmv0N/X/K+mHjTIuzx0qVHpYlcQ==
nevadastatebank.bank.	172800	in	ds	16839 13 2 B93E6F1F75CF8FE978DF21294E39AF010BDB9BDD1469EF11C87F46799279D9C2
nevadastatebank.bank.	172800	in	ns	ns2.nevadastatebank.bank.
nevadastatebank.bank.	172800	in	ns	ns3.nevadastatebank.bank.
nevadastatebank.bank.	172800	in	ns	ns4.nevadastatebank.bank.
nevadastatebank.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. LJkZWpX1R4AIQR68TLvd58+Tn1jiVkS4gFjBGqepTiKxhQ8jFQsrU9eeACQl6aLm50aAV0l/NbiU5bLG28u9ow==
newburg.bank.	3600	in	ds	49672 8 2 5DF645DA1F9C72A54AD52C8311CB2C28A4BDAEFEA6407C9009EAA5BC050F49D2
newburg.bank.	3600	in	ns	ns1.newburg.bank.
newburg.bank.	3600	in	ns	ns2.newburg.bank.
newburg.bank.	3600	in	ns	ns3.newburg.bank.
newburg.bank.	3600	in	ns	ns4.newburg.bank.
newburg.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. ndKZA3+GtR7So5rIsYeXaplxPPJhrRBvmcjQM647Up8Vcj/+fdE9mHt0T3bfIpksfdU172J64SYtDm7sCSpiKA==
newfieldnationalbank.bank.	3600	in	ds	58474 8 2 3694BC8AB19451F1C5D5E8BBFFC8F1254D14A39BE542E2829F629C5BB08D8FEA
newfieldnationalbank.bank.	3600	in	ds	7627 8 2 8DDF66296F2C3ACF1F72E6C06272F29531531AA61ADAD4BF1DE86276FE036C01
newfieldnationalbank.bank.	3600	in	ns	ns1.encircadns.bank.
newfieldnationalbank.bank.	3600	in	ns	ns2.encircadns.bank.
newfieldnationalbank.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. CHnx39xle6wsQfTQGAR3M73ynNqbTkAu1xoVIxY8MghfHCfS4auWDfe456pUzg0x3ryZ6ZaGgBAEm5U0+8+gbA==
newmarket.bank.	3600	in	ds	33247 8 2 22AE52BEC2836A6CF3192ABC8D2315B486801045021EB9B05653908699BE46C2
newmarket.bank.	3600	in	ns	ns1.encircadns.bank.
newmarket.bank.	3600	in	ns	ns2.encircadns.bank.
newmarket.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. U58lSAD7HFhXj0lG4KlJA0tnbvbCKN8Fc2a1Cdd59EDVtw8VVBfQNvt4yPN74VZixmSdrhaI/ai9HR5GVB389g==
newpeoples.bank.	172800	in	ds	51007 8 2 DF14D066E182E8517509EA76446537A274F2724A5BB8CD17F5931AA37EE1455B
newpeoples.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. 928DWYU2dfbrzo95hxW60TYsZZePjAK7hxbt+SOierqUtMNxl0+bE9hqXqmO0zg7RufKUeJ/9WOlCkeM76a9PQ==
newpeoples.bank.	3600	in	ns	ns1.encircadns.bank.
newpeoples.bank.	3600	in	ns	ns2.encircadns.bank.
newtown.bank.	3600	in	ds	39213 13 2 65EFFBB12D774F5CA5F8AA56756613E19FAC1DE7A439AF6E964634071565CC6D
newtown.bank.	3600	in	ns	ns1.newtown.bank.
newtown.bank.	3600	in	ns	ns2.newtown.bank.
newtown.bank.	3600	in	ns	ns3.newtown.bank.
newtown.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. g50DYfeGzTN4pcv2q2xVXg1rRugVHk2zv2GzbNERrf/j2zZYrXVI1YuTTPmFQx1+uAxArqshvo+eNwp7LoFDUg==
newtownsavings.bank.	3600	in	ds	46756 13 2 14E6D078E5CDD0FD384B0848DC2AB5291216F2AF34D7AEFC9D920E0FC07D707D
newtownsavings.bank.	3600	in	ns	ns1.newtownsavings.bank.
newtownsavings.bank.	3600	in	ns	ns2.newtownsavings.bank.
newtownsavings.bank.	3600	in	ns	ns3.newtownsavings.bank.
newtownsavings.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. lVfRoF2Ok7afj10iCsPYHz8A7BfBwZd/QnMeX5cT9xWXqbfRFOsk0pd+p0NXHpycfz7ZyLmwiRp2KyVqLnnxcA==
newtripolibank.bank.	172800	in	ds	56762 8 2 24B3093638594D00E1CC6BE17D37DB111D88E02E7ECA24A653F992281E1AA525
newtripolibank.bank.	172800	in	ds	60277 8 2 7992566811528F19FA9B2ECE40E4CA2DCE0E846668585CE4298E0FB5DF6EBA3C
newtripolibank.bank.	172800	in	rrsig	DS 13 2 172800 20250917055202 20250903045721 9604 bank. nL5uluCKGe4pHq/rpJpGfomhmH3ZGiKbN0ZOlXBmFZ2MRwrXnG2xNBN7tf98k5zMw8HbqD3mn6N53tnvzpFYmg==
newtripolibank.bank.	3600	in	ns	ns1.encircadns.bank.
newtripolibank.bank.	3600	in	ns	ns2.encircadns.bank.
nex.bank.	3600	in	ds	3376 8 2 E82FA74666642BCB519B790C53D0984F0F954BF3CAB12E46DC702EB8232ED887
nex.bank.	3600	in	ns	ns1.encircadns.bank.
nex.bank.	3600	in	ns	ns2.encircadns.bank.
nex.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. bMrodIl/eAp4a6fJXv3XLrbdTGd/wKvns1XAaxcf4D9+V5zd/kcWeOmJprhjCU3sS+OCFFL5N3LIwWYULY9nhQ==
nexbank.bank.	3600	in	ds	19810 8 2 A427121E4DBB54AE7B74476AC9B2B4C5612AD2EE6C454B99793D585A498BA602
nexbank.bank.	3600	in	ns	ns1.encircadns.bank.
nexbank.bank.	3600	in	ns	ns2.encircadns.bank.
nexbank.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. 6ok54CSr556yAZ+6lDkrU1gGmat9hKw22w/lQT6HEDhE5kfq1qNClWtBaCo6ZtwTVDmOA0jOWC7GT1Pyscg7og==
nexent.bank.	3600	in	ds	28256 13 2 C4C219B1E795C9B89CE1FD5E266A18703B9ECF1A8243AE1F1A99459FDBC3DC87
nexent.bank.	3600	in	ns	ns1.nexent.bank.
nexent.bank.	3600	in	ns	ns2.nexent.bank.
nexent.bank.	3600	in	ns	ns3.nexent.bank.
nexent.bank.	3600	in	ns	ns4.nexent.bank.
nexent.bank.	3600	in	ns	ns5.nexent.bank.
nexent.bank.	3600	in	ns	ns6.nexent.bank.
nexent.bank.	3600	in	rrsig	DS 13 2 3600 20250914101128 20250831093243 9604 bank. 7z+B6NFmh3QqhJ/jcrG0DSj5IzP6eWpirU3Pe2d4JoZqDMvN4prE9PUYZj8S7KTUVZJbsszqdLnSythYDpJ9SQ==
nextier.bank.	3600	in	ds	45409 8 2 18AD623AD10967AE07959955EB386B3ECD4235E0730D956AC8D8E388706C9AD3
nextier.bank.	3600	in	ns	ns1.inetsolution.bank.
nextier.bank.	3600	in	ns	ns5.inetsolution.bank.
nextier.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. WuxV7Ela3HsPj+YvjD32xPOgWaHNx0ZF4z7PdctRmS8i8gY44OevthdYHclnQhCMMfBxyBdxwuTD63Wm6+9Ldg==
nf29cl2k2ggqmrmt1ibpqtkvg7550v11.bank.	900	in	nsec3	1 1 0 - NFPA6V3RK71MMDMDRA5FHR4TU1E8MCGE NS DS RRSIG
nf29cl2k2ggqmrmt1ibpqtkvg7550v11.bank.	900	in	rrsig	NSEC3 13 2 900 20250918085323 20250904082810 9604 bank. yTvPLM62O27+I08TqaC+OPbdXbDOKHNCtsmcvtnhNzGD8EVx+nBBSeFsgaHxgftEOsDIXCLy/GObYpIGHOO+vQ==
nfc.bank.	3600	in	ds	27802 8 2 9E001C7B164CC8B7B0D4137BA2C72BF213B59324C51CDDB1FA7388CE09D089F9
nfc.bank.	3600	in	ns	ns1.nfc.bank.
nfc.bank.	3600	in	ns	ns2.nfc.bank.
nfc.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. Xr6e3hIjUiYEsaWU96EV4k6ZnBHZzRHO5BKi3MIYCQi11hJGvTcBx2v+7WhYrUu2gWoYBMgSZohe/bmMWBMedA==
nfpa6v3rk71mmdmdra5fhr4tu1e8mcge.bank.	900	in	nsec3	1 1 0 - NG1176FU0C9VQPMCB0NLTF2QCAIN7KJ6 NS DS RRSIG
nfpa6v3rk71mmdmdra5fhr4tu1e8mcge.bank.	900	in	rrsig	NSEC3 13 2 900 20250917223120 20250903220117 9604 bank. TQusMqIIC6UaHRAmJWFm1xvLwy1CglokR6F/ZuZfMYM7ulEtjehBlq1lygF8up4Dmh+iXYnYMA5mtsq+ls87FQ==
ng1176fu0c9vqpmcb0nltf2qcain7kj6.bank.	900	in	nsec3	1 1 0 - NG5F6NR27D47MM85412TF8HFPFRNSTN8 NS DS RRSIG
ng1176fu0c9vqpmcb0nltf2qcain7kj6.bank.	900	in	rrsig	NSEC3 13 2 900 20250917223120 20250903220117 9604 bank. UoR2eeL/TVds0tSk6PK600JCtHOfk5E4ilvHaUPPV7TerEmIx6wTRdKO5nFgc0qpmcO5ehbSEFs8mzUcGhoCiw==
ng5f6nr27d47mm85412tf8hfpfrnstn8.bank.	900	in	nsec3	1 1 0 - NHIC7TTS152VIL5HGV4926OSCVRRAH6S NS DS RRSIG
ng5f6nr27d47mm85412tf8hfpfrnstn8.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. 4nXNWEcABTs4feI4sccmU6zKCmivTxHy1fFlZnE7CDjK5MFn69zlfF9jvOuJhFlF52eStRfM7WsxBK8Tqvr7og==
ngnb.bank.	3600	in	ds	27655 8 2 3F7649E5028B89553BC256531E02F2446F3E527DDBF1A29A45A8221143C7A3E2
ngnb.bank.	3600	in	ns	ns1.encircadns.bank.
ngnb.bank.	3600	in	ns	ns2.encircadns.bank.
ngnb.bank.	3600	in	rrsig	DS 13 2 3600 20250918172210 20250904170439 9604 bank. 4F/gEKjXMWr8Vz4T5jAD1XXL/DfYo7Sst4ylgmXqgLS67bEESHxtAc2jBRhFV+SUEDMR7BVX7Fu99GZFlQIACw==
nhic7tts152vil5hgv4926oscvrrah6s.bank.	900	in	nsec3	1 1 0 - NHM7H50RMI90JFEKM0KDQFTNASMS0JVR NS DS RRSIG
nhic7tts152vil5hgv4926oscvrrah6s.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. drZy63QQGVDDRpYTsbUqPKHW2XcQiLqlRHBOwHEQps61uhtj3QhnPNgKxLl/rQ/MBA1HBO4jGM55JPjrMhLOqA==
nhm7h50rmi90jfekm0kdqftnasms0jvr.bank.	900	in	nsec3	1 1 0 - NHQ5PMU5GGJP0PIHQDTTMCNT6VOO0HHF NS DS RRSIG
nhm7h50rmi90jfekm0kdqftnasms0jvr.bank.	900	in	rrsig	NSEC3 13 2 900 20250915042234 20250901033706 9604 bank. /ehNtCvP8kb4MQ9JTqSMgVfwS03JDiBpu6UcFEpo2gGRNrxTO8Xgq9OEzqPS5RHy/q+EAeCzENaWPTEyATWuBA==
nhq5pmu5ggjp0pihqdttmcnt6voo0hhf.bank.	900	in	nsec3	1 1 0 - NI6BPFMT7Q53UB2TQG3FB8AJSFRA0NDK NS DS RRSIG
nhq5pmu5ggjp0pihqdttmcnt6voo0hhf.bank.	900	in	rrsig	NSEC3 13 2 900 20250915042234 20250901033706 9604 bank. gttVV2yiITKw13BdHx01TwIAXSZY2gux0VzE8ZbEl+nuw09XsDa0J+3Ktfrto7Hik+uoMVi6NVta+VZpnfiC5g==
ni6bpfmt7q53ub2tqg3fb8ajsfra0ndk.bank.	900	in	nsec3	1 1 0 - NI6KEKE1MDT4HO73MMF3SS3GSUFPFHGL NS DS RRSIG
ni6bpfmt7q53ub2tqg3fb8ajsfra0ndk.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. JShU+rQl0za2TjdRLoZM1WPwfNH7LTM1y7zcKVjKqJ06oTBfQ8DBDQUu0Aeb/ycc7v4kRjeAOKxDK3Nybr8C/Q==
ni6keke1mdt4ho73mmf3ss3gsufpfhgl.bank.	900	in	nsec3	1 1 0 - NJH16Q9VVG66200BG1TBS8QKT8D2C1A7 NS DS RRSIG
ni6keke1mdt4ho73mmf3ss3gsufpfhgl.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. wD1AvC3xLaWHB19XZq8/X4adbvkU0VDHD3teOUARwrB0TNvk4QJ8487c3xDZvDMi4GytTKyppD//7eJWAGlWCg==
nic.bank.	3600	in	ds	56118 13 2 F1F098FB1210D2B56BBA9B6AFF8DC53C4CB3161E722DFC2BB892FE7B2C9B1E2B
nic.bank.	3600	in	ns	d.nic.bank.
nic.bank.	3600	in	ns	e.nic.bank.
nic.bank.	3600	in	ns	f.nic.bank.
nic.bank.	3600	in	ns	w.nic.bank.
nic.bank.	3600	in	ns	x.nic.bank.
nic.bank.	3600	in	ns	y.nic.bank.
nic.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. ScuzNgbTln+lEtTiqmvLfiwQYsaDGYvzv19AQY1n6Uty8LLv97z/o9hWEvE35vyckLoYhyA+sCIuhBoMP3+ivg==
nico.delen.bank.	3600	in	a	162.159.1.228
nico.delenprivate.bank.	3600	in	a	162.159.1.228
nico.dpb-services.bank.	3600	in	a	162.159.4.236
njh16q9vvg66200bg1tbs8qkt8d2c1a7.bank.	900	in	nsec3	1 1 0 - NJIRI6AHSLV9FURJ09T6TAP7K81A3DOH NS DS RRSIG
njh16q9vvg66200bg1tbs8qkt8d2c1a7.bank.	900	in	rrsig	NSEC3 13 2 900 20250917132522 20250903123422 9604 bank. TlWHjkGsUqNcrrF1uZaS00FRyc+NUDKHGY252Zrw0TttiIg4t/N0TZvWy5km7/axkb/AmltpYbT4m+f1qmBYwA==
njiri6ahslv9furj09t6tap7k81a3doh.bank.	900	in	nsec3	1 1 0 - NJKHUEEN55IR48TD927Q9BJK0VJF0DJA NS DS RRSIG
njiri6ahslv9furj09t6tap7k81a3doh.bank.	900	in	rrsig	NSEC3 13 2 900 20250917132522 20250903123422 9604 bank. pyg3bJiP5aG7a6IE6tfJeDmx6O9NnyYJVupIupCXNdH1skwPaCqGreFdv4jr7q6F31gbfmevLd5qQTMsh6fUWw==
njkhueen55ir48td927q9bjk0vjf0dja.bank.	900	in	nsec3	1 1 0 - NKMK92R25FGL4ANICH0TQCRJ0JLGE89K NS DS RRSIG
njkhueen55ir48td927q9bjk0vjf0dja.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. MgIH3qMV/cRNUMt7n93YXThYb1bdWdNIsYdPAKoFBMzG16a+L8t7mQWkVJjy2wMgUJP4B7BLfjLYPZfwUQkg1g==
nkmk92r25fgl4anich0tqcrj0jlge89k.bank.	900	in	nsec3	1 1 0 - NKV435FR13REQGHMGM3NS3876SHB9FTD NS DS RRSIG
nkmk92r25fgl4anich0tqcrj0jlge89k.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. OZoxmPeOauYfbpRuj0uKuyUiRF8Z/4yPiIgIn2whCFar/T6H959P5zV3VAi73gVjCnmcEepmKcjhRKJTc5e28A==
nkv435fr13reqghmgm3ns3876shb9ftd.bank.	900	in	nsec3	1 1 0 - NL0SJC8BK48JO6JEQEG6M2S2NHPGB1NF NS DS RRSIG
nkv435fr13reqghmgm3ns3876shb9ftd.bank.	900	in	rrsig	NSEC3 13 2 900 20250917223120 20250903220117 9604 bank. g4opk/zfeVhuGcI7UwG09OBe4kqXW8xQSu3PERa8M9TMCXB9WG3HePNGs2DAl6tKo0JSGVW8aM+e5uaBOMGGNA==
nl.argenta.bank.	3600	in	a	51.77.221.31
nl.banx.bank.	3600	in	a	217.182.119.186
nl.belfius.bank.	3600	in	a	217.182.119.186
nl.caceis.bank.	3600	in	a	192.99.182.47
nl0sjc8bk48jo6jeqeg6m2s2nhpgb1nf.bank.	900	in	nsec3	1 1 0 - NL2IE2KANL4P30FADFA0748AVB10BIDG NS DS RRSIG
nl0sjc8bk48jo6jeqeg6m2s2nhpgb1nf.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. 17dw8l0IBRfyPuD40J4GXieXXfCn/VVtdDzYvVJ06VpDF5h6qTrkLBuMByYgO4+DqmtKc6676h0UONKElhVfhg==
nl2ie2kanl4p30fadfa0748avb10bidg.bank.	900	in	nsec3	1 1 0 - NL38FGNIF705KPEJSGOLCGSO99S4E96F NS DS RRSIG
nl2ie2kanl4p30fadfa0748avb10bidg.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. GIwqSEsutMhpGMR9mKT2oyLAc75CoznxC+zMVMzwxlUcCEzvCPmtzUQr9yGxyj7HeyrBaPnsAi5rwj+4lnPfqw==
nl38fgnif705kpejsgolcgso99s4e96f.bank.	900	in	nsec3	1 1 0 - NLQR2C1IOQH1V016A4N7OLDU3R91B5NL NS DS RRSIG
nl38fgnif705kpejsgolcgso99s4e96f.bank.	900	in	rrsig	NSEC3 13 2 900 20250917223120 20250903220117 9604 bank. ifnHfYTlfPNiwGweijxXJaVXZH97DvzVcp0aOhdIDSt5wCAVkzQKXAPJccR/TGac86BhFAXSkldhZ+BHGcrHdA==
nlqr2c1ioqh1v016a4n7oldu3r91b5nl.bank.	900	in	nsec3	1 1 0 - NMALHE7B6HBE93U03N3GJ512FCHH4H5B NS DS RRSIG
nlqr2c1ioqh1v016a4n7oldu3r91b5nl.bank.	900	in	rrsig	NSEC3 13 2 900 20250915092938 20250901085241 9604 bank. rGwCdwx+zHbUK+gICpZU3Zj9sGDiLXp4YdBXmXLY7/uXda5vrfbo2fvbjBiqbIu2XH7Un1etMZ0kjSR2UpJr1Q==
nmalhe7b6hbe93u03n3gj512fchh4h5b.bank.	900	in	nsec3	1 1 0 - NNR5H4GIIV5FUPGLPOJVPQ1A25FAPQI7 NS DS RRSIG
nmalhe7b6hbe93u03n3gj512fchh4h5b.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. +cpuZ05yvgHVlzXH0TSd51j21Xav1mpePMeCdTFnpUgMiaggvx7x2uReQY3bWvOwkqa8WGEir3TMIwJa/vkTow==
nmpinnbank.bank.	3600	in	ds	15350 8 2 40E6B3C27D8046B6FC2207EB042B56638C2EB63E2A5D3B87F7E25077B9485058
nmpinnbank.bank.	3600	in	ds	56854 8 2 38AAA6D05C0F272C8AD5C8B7A0FDCA6FD223512F47AE461C3CEEF0077E24B8DB
nmpinnbank.bank.	3600	in	ns	ns1.encircadns.bank.
nmpinnbank.bank.	3600	in	ns	ns2.encircadns.bank.
nmpinnbank.bank.	3600	in	rrsig	DS 13 2 3600 20250917055202 20250903045721 9604 bank. 1zbJVF5uncMla0GF2oA/ZYpFLWSVUhv1/XyIjPlriPynrD6qSeVSTRq37Dv+RvsrbGN1ttSCDY36h3UMltTC+w==
nnr5h4giiv5fupglpojvpq1a25fapqi7.bank.	900	in	nsec3	1 1 0 - NOT4L13B6M160GNAR0GIBS85MKS7F5BN NS DS RRSIG
nnr5h4giiv5fupglpojvpq1a25fapqi7.bank.	900	in	rrsig	NSEC3 13 2 900 20250917221057 20250903215512 9604 bank. Rfzw8QPfsqEmBomuTPporKOiZPmsAVmwu/i2GhTytJk4PraGDTQGdrVadEYBRI0zJ9hAWef29hulYB+4+g7f+g==
noba.bank.	3600	in	ds	24605 13 2 03CAA02814AD4B60680FE3099E552B679E6E1208A57A943DE5A6E42AA029CE1D
noba.bank.	3600	in	ns	ns1.noba.bank.
noba.bank.	3600	in	ns	ns2.noba.bank.
noba.bank.	3600	in	ns	ns3.noba.bank.
noba.bank.	3600	in	ns	ns4.noba.bank.
