fox.	900	in	soa	ns1.dns.nic.fox. admin.tldns.godaddy. 1756222625 1800 300 604800 1800
mcc.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. KimWa3OdwzCeAevMZgrui+lOMrGJOI2OEufZqJc978YQt4bY57DxCIG3C8mMAbw7Kxbt2f3owxaDSaJn+LKbYo0wVnLQQlPP6Lh+GAn35CVeTEVkyHUMXPvU3VO3+IgLTkKEn5ex4FqieTmOJRTDID2gsQS1VMtKZlsbgTJ5J/jpYrV8pvI4pTn9QuD5vJ0uf/KBa7mRom+3mXi9q06yJg==
mcp.fox.	3600	in	ds	48553 13 2 AADFAEDD41BFC91934CCAA1C0C0D332606C4196A74671AC9D6C84519E2150CC0
mcp.fox.	3600	in	ns	ns01.dns.fox.
mcp.fox.	3600	in	ns	ns01.foxdoua.com.
mcp.fox.	3600	in	ns	ns02.dns.fox.
mcp.fox.	3600	in	ns	ns02.foxdoua.com.
mcp.fox.	3600	in	ns	ns03.dns.fox.
mcp.fox.	3600	in	ns	ns03.foxdoua.com.
mcp.fox.	3600	in	ns	ns04.dns.fox.
mcp.fox.	3600	in	ns	ns04.foxdoua.com.
mcp.fox.	3600	in	rrsig	DS 8 2 3600 20250905075826 20250822074954 39369 fox. ruLjGkTABmt8DbjoxOH2Gyyhw7WB7mYhdZ9TwdBqu1bQm51EuTfeknq5Iv7oC/RVzahVcoJ8jML90CAocSZPAi7mVZTKK7ByTpaswsXmJkkZxBijYNncg+tO7KB/7z/A2p2DqKRQMEB+PlsSpYr0HyhbYX8vb8S5n+p4jfFYzO88h2lXCA2jACYLjOxODrmzl6Qdgi4KxqcHEaD/EbZNLw==
mediaapi.fox.	3600	in	ds	48553 13 2 BAB08704F07042062E07085E5AFBE7376ABBBCC8C22440423E0B2410092DF0A7
mediaapi.fox.	3600	in	ns	ns01.dns.fox.
mediaapi.fox.	3600	in	ns	ns01.foxdoua.com.
mediaapi.fox.	3600	in	ns	ns02.dns.fox.
mediaapi.fox.	3600	in	ns	ns02.foxdoua.com.
mediaapi.fox.	3600	in	ns	ns03.dns.fox.
mediaapi.fox.	3600	in	ns	ns03.foxdoua.com.
mediaapi.fox.	3600	in	ns	ns04.dns.fox.
mediaapi.fox.	3600	in	ns	ns04.foxdoua.com.
mediaapi.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. RdBJWIqqWIHu/i9eRPV0Yuve6odop9yUsF9wOpri+1aquVYluQS+bgIIltYvMk3IQCUisj6HAkHxAP/W7IFmDQ4OqMUJvbvC3RmhYeHJcCnTe3zSi0cLplomfYi8LscyTnfJWyMgiOY1IqZgSOTrIcWVrZ9bMBdk2u/k0+l+AJLfDcgt275xUuFgQV2jmEM20QDe0V5XPF0cYRaa3VTbJg==
mediacloud.fox.	3600	in	ns	ns-1454.awsdns-53.org.
mediacloud.fox.	3600	in	ns	ns-2025.awsdns-61.co.uk.
mediacloud.fox.	3600	in	ns	ns-27.awsdns-03.com.
mediacloud.fox.	3600	in	ns	ns-589.awsdns-09.net.
mediadock.fox.	3600	in	ds	48553 13 2 F488C8ADC5052CBAB9264A23EF30158A09172461A37BB8A86C1618841FCD5192
mediadock.fox.	3600	in	ns	ns01.dns.fox.
mediadock.fox.	3600	in	ns	ns01.foxdoua.com.
mediadock.fox.	3600	in	ns	ns02.dns.fox.
mediadock.fox.	3600	in	ns	ns02.foxdoua.com.
mediadock.fox.	3600	in	ns	ns03.dns.fox.
mediadock.fox.	3600	in	ns	ns03.foxdoua.com.
mediadock.fox.	3600	in	ns	ns04.dns.fox.
mediadock.fox.	3600	in	ns	ns04.foxdoua.com.
mediadock.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. rWQg1acuQgGeNR9fL/n+6MrzLejbVeErj0FydG4NQoGEldIFJrTt9yQj3Ni+B0NmuISLaArrCYcnPq68vi4wQwU1g203Y6vMOyI6vxn2UattfZQLuglTYWPZPm0hYbhYTXieOc9DZYUyn0dN4yfHqbIW7NeTGCY8RgvFlCopcoJ8GPha/DwAeAyG8+aSuBRb7682/DO9YEeXdCQk2Ana0g==
medialive.fox.	3600	in	ds	48553 13 2 41AC55A49F26FB3AB69A84E08FBEBB53EA1A2B61CD136EC46504CD804BE4F9E3
medialive.fox.	3600	in	ns	ns01.dns.fox.
medialive.fox.	3600	in	ns	ns01.foxdoua.com.
medialive.fox.	3600	in	ns	ns02.dns.fox.
medialive.fox.	3600	in	ns	ns02.foxdoua.com.
medialive.fox.	3600	in	ns	ns03.dns.fox.
medialive.fox.	3600	in	ns	ns03.foxdoua.com.
medialive.fox.	3600	in	ns	ns04.dns.fox.
medialive.fox.	3600	in	ns	ns04.foxdoua.com.
medialive.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. bJlRifYNhxopzpaD7Ge0+NAiSMj91mUzJ9cx4YhPfBCFdklTzfsVJJLmbDgmqcuHFIy2KicYM9AJ9JbxEl0EEhXcRw/Ewzl6X/p1Y3T0wc26iVJ3rCfnTvqHbYZvWZPIcANtfnapoSNh+yXmaVP42ySIvzVdLhrfb5s0aUlfNKl1KMxbGVgbpdE+GwxBXcfsHJbuZZ8FRBT6cEwdR7TFVQ==
mediaservices.fox.	3600	in	ds	48553 13 2 6B1CFA445711AAC6194F496B0C6917EAA4DB8ABFCF09D4B3CAE87CAC0A716AE4
mediaservices.fox.	3600	in	ns	ns01.dns.fox.
mediaservices.fox.	3600	in	ns	ns01.foxdoua.com.
mediaservices.fox.	3600	in	ns	ns02.dns.fox.
mediaservices.fox.	3600	in	ns	ns02.foxdoua.com.
mediaservices.fox.	3600	in	ns	ns03.dns.fox.
mediaservices.fox.	3600	in	ns	ns03.foxdoua.com.
mediaservices.fox.	3600	in	ns	ns04.dns.fox.
mediaservices.fox.	3600	in	ns	ns04.foxdoua.com.
mediaservices.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. a45jgxVraFozG9Pv2nnOJWkkzKA2PuY8FJhkRNZQOnch7Y3g2hdJM7nFJ5XYnVubOZ0NXmjgUtTwyJUbTUp2jOC3lEIh97fghp2AozgQ3eJApVWp/DaohwuA/Q5TBLeX/LDyGDyCIiDBxqdDYZpGAuY0apw7gP9t5VmpB6tTQbqDFTiLYcJMBKaAYnjv6oYDQdb0mRvjYP0unuzCffji+w==
mediator-hub.fox.	3600	in	ds	48553 13 2 6AD7BF11B3826A84D36F4229BEE4B570DEB4CB9FCA3FC320265EA0389AA2B8FA
mediator-hub.fox.	3600	in	ns	ns01.dns.fox.
mediator-hub.fox.	3600	in	ns	ns01.foxdoua.com.
mediator-hub.fox.	3600	in	ns	ns02.dns.fox.
mediator-hub.fox.	3600	in	ns	ns02.foxdoua.com.
mediator-hub.fox.	3600	in	ns	ns03.dns.fox.
mediator-hub.fox.	3600	in	ns	ns03.foxdoua.com.
mediator-hub.fox.	3600	in	ns	ns04.dns.fox.
mediator-hub.fox.	3600	in	ns	ns04.foxdoua.com.
mediator-hub.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. WHcvPX7dNwDyLPAcMQvYhfneRvQzQiLCdIxGhNyxYzqfzMj0jbiAp0pjXh7DTLW85wMInVHR+xhJltweytEobL/0Hr4xfafDqAkWl8fACIy3S+DvE7rdQKOLlwu4P7F0Vb3C+LpikfGnMG5sd7ELqDpia8xSbXkDhlmJyTGV07zDRuGtcHlh3t8rnZUza75wtAs6Xfd/T3rpNKzSeTYNOg==
migrations.fox.	3600	in	ds	48553 13 2 3E35D5F102E336D8AE87B367DB9AC8505806779FE285A5CA93A2F6AD7D017915
migrations.fox.	3600	in	ns	ns01.dns.fox.
migrations.fox.	3600	in	ns	ns01.foxdoua.com.
migrations.fox.	3600	in	ns	ns02.dns.fox.
migrations.fox.	3600	in	ns	ns02.foxdoua.com.
migrations.fox.	3600	in	ns	ns03.dns.fox.
migrations.fox.	3600	in	ns	ns03.foxdoua.com.
migrations.fox.	3600	in	ns	ns04.dns.fox.
migrations.fox.	3600	in	ns	ns04.foxdoua.com.
migrations.fox.	3600	in	rrsig	DS 8 2 3600 20250907150436 20250824143843 39369 fox. he3Y0okNk8U5SgMddQMau3QDAxbFsqykgZAOLWVeRL4zEpummHyi/wgbZ1euMdxIE+6BzvO1Fj5JuhlfQV6gZcJulohqlIsEcm3btIVwhZD+I4DPVAC36ZdtqMRKIHlR5yOoWMG3eA3phRKyzAOURAnWny0dyVgLMFxf9BEmEW7b0DUZdYPhnig+PYe2x2gNt8CwiN49XHBGEJBGLsQDlQ==
monitoringrobots.fox.	3600	in	ds	48553 13 2 4D2128D7E78B2B39836478A2D34A7F629530FFE98E7F30F11894C73999F02A40
monitoringrobots.fox.	3600	in	ns	ns01.dns.fox.
monitoringrobots.fox.	3600	in	ns	ns01.foxdoua.com.
monitoringrobots.fox.	3600	in	ns	ns02.dns.fox.
monitoringrobots.fox.	3600	in	ns	ns02.foxdoua.com.
monitoringrobots.fox.	3600	in	ns	ns03.dns.fox.
monitoringrobots.fox.	3600	in	ns	ns03.foxdoua.com.
monitoringrobots.fox.	3600	in	ns	ns04.dns.fox.
monitoringrobots.fox.	3600	in	ns	ns04.foxdoua.com.
monitoringrobots.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. REOuLWCrHB18hTLTSrkNLVM7nFH8amBU+sQ19PcNybV9G+1D+FG8DY39vO7XjgCucwjbGDy8r7t89mtO67+lvyeBhxzyQrVgFl3TAUtymlPBu+3A3OxGvbP2jN1W3wpOnfKmOpirFSKnxTTp1G8D0u4Pd7q10EY3kKs/86vvkFWsfVnPiyhbYq0THrr5fEwPZoWsT488QoGKOR69XYfXsQ==
mosaic.fox.	3600	in	ds	48553 13 2 44A00D6999F6753A081185303A4195B69E0DD4DEC72CAC72800AFB37E2D45E5B
mosaic.fox.	3600	in	ns	ns01.dns.fox.
mosaic.fox.	3600	in	ns	ns01.foxdoua.com.
mosaic.fox.	3600	in	ns	ns02.dns.fox.
mosaic.fox.	3600	in	ns	ns02.foxdoua.com.
mosaic.fox.	3600	in	ns	ns03.dns.fox.
mosaic.fox.	3600	in	ns	ns03.foxdoua.com.
mosaic.fox.	3600	in	ns	ns04.dns.fox.
mosaic.fox.	3600	in	ns	ns04.foxdoua.com.
mosaic.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. Jcg94DaFtUz8wwYus2zjJ9KATEp68L/KXbL2atMwaWSGbtTxiH+3YqMgsYruCZaxBwVtYvc7ijWXPcxoInXcsgMGpN2IeZbwHNaHYAXuK11xM40iZ0XyF9bCgvjLse88qF0ebnd4HLrrgGzwt5ykaP9HvU+R0hhM6NYiLblrxCf36/7D02dbodBOyGr7029ToXcwF8aRR5PKRKobqVMzrg==
mpf.fox.	3600	in	ds	48553 13 2 50929A4AEBFAFFEF15C396750DC82FD416E873E96C2DD9F356485DC624C9B174
mpf.fox.	3600	in	ns	ns01.dns.fox.
mpf.fox.	3600	in	ns	ns01.foxdoua.com.
mpf.fox.	3600	in	ns	ns02.dns.fox.
mpf.fox.	3600	in	ns	ns02.foxdoua.com.
mpf.fox.	3600	in	ns	ns03.dns.fox.
mpf.fox.	3600	in	ns	ns03.foxdoua.com.
mpf.fox.	3600	in	ns	ns04.dns.fox.
mpf.fox.	3600	in	ns	ns04.foxdoua.com.
mpf.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. wdSN0EaoBkmUiy1XbipEP726ppIdOKQlHj3bHcgcG6LjIzlScGlbslwTeZOczC3Yu2o8C60S3wkFuzJG3zcTra5s7GgQzIeXAerR6HHc7yJC8RAigak3HHOcMLxekW3mqM6yJ7bYiCMLT6Hj0iihZ27uMIeUKQOa9UcGgyfRwp4HpRuX7FYNnoAzAta4lbFqJ5ml46ZOd6TNJhBiNGfAZw==
mpv43hhikjj2c8evu8u0p9sdnj3ou5kt.fox.	900	in	nsec3	1 1 0 - MR9ACKIQJHI1VA7BJTVKSD39TDJ0KMVM NS DS RRSIG
mpv43hhikjj2c8evu8u0p9sdnj3ou5kt.fox.	900	in	rrsig	NSEC3 8 2 900 20250904215016 20250821210800 39369 fox. TagHKK3dgzYNaNDszO3ZdbGdTX49BGnsvQfjjW2o/M/iJwRVyLfGR5cRuFvev5ffyn98cYcK132qL+ddY6EvmiaxHVeP4prbE6v0G18gJiyT1gDX77jW6LihZrg10F+nLwDVchu2WVOKiw8cP5aJgSVLqUO/VXItox9PgQaXfdkV7/PIDflzeugtxGyh3CC75MUFi2AVQrDOjE05JtFf3g==
mr9ackiqjhi1va7bjtvksd39tdj0kmvm.fox.	900	in	nsec3	1 1 0 - MTIFL351FCD64TS7EGAMSRTF1DMGL6BI NS DS RRSIG
mr9ackiqjhi1va7bjtvksd39tdj0kmvm.fox.	900	in	rrsig	NSEC3 8 2 900 20250906002806 20250823000457 39369 fox. R7oIu3K95ysmZkKoaSklTiObr+X2uzbqdD90YP2grJbWXH0fV0sXipq9WvJe2fWMjfsf6IHyQXvOq7dAVuw2WGd3MVf2PWM9NPEKsbPVUpYnr0ZitAKuhXkqs10WRuDWEGLhw7oG5IIoDUE36xfotoqjzQtHoArDgbIfE7C3oCH5b4K3oWDAaztbfbbQy+MiAPVxOod6mcdDPJFx727O5A==
mrshorthouse.fox.	3600	in	ns	ns09.gcd-dns.com.
mrshorthouse.fox.	3600	in	ns	ns10.gcd-dns.com.
mtifl351fcd64ts7egamsrtf1dmgl6bi.fox.	900	in	nsec3	1 1 0 - N2EVK7SAH06N3O4RI7P8MROI35294LK0 NS DS RRSIG
mtifl351fcd64ts7egamsrtf1dmgl6bi.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. QxD8sZ/ikEv5bwPX/W98vw0CPFdXPaWeWfMaU5fOKut2k/ID777L1w5jqaj7/jz5HBeb00koXTHav6ht0SHsXCTc83kNHChSDSKEksjEAK/tnQuJ6U70NvHvGlz0gRi0nE9+3oHjsbCLrIY/Wqs+9nw7KtPg8Tu4aG27R0wTfjzVk5vTFKulAiOiEUggfN5b8bg5QECwuRoZ4AW7pRNwyQ==
muleflexgtw.fox.	3600	in	ns	ns09.gcd-dns.com.
muleflexgtw.fox.	3600	in	ns	ns10.gcd-dns.com.
my.fox.	3600	in	ds	48553 13 2 BAAE4D7AF6BCCFAC1602C47D919E100F8A5DC80421E5CC71859FD604AF612EDB
my.fox.	3600	in	ns	ns01.dns.fox.
my.fox.	3600	in	ns	ns01.foxdoua.com.
my.fox.	3600	in	ns	ns02.dns.fox.
my.fox.	3600	in	ns	ns02.foxdoua.com.
my.fox.	3600	in	ns	ns03.dns.fox.
my.fox.	3600	in	ns	ns03.foxdoua.com.
my.fox.	3600	in	ns	ns04.dns.fox.
my.fox.	3600	in	ns	ns04.foxdoua.com.
my.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. jQlbQtiWDaBVqFDTJUHahheUrsgI9TYTwsve7+ifJHLPjaTqMOF17cowug2HceEQcwfvuzHHD28vlKbYuOYfgQydqodLxfB4q251T+OBjZb6iyYJC4T6Kpb+87NRbyIX85aya8F8vwlPUq0P6Scc0k/vll+m3GNal0rvx9M2UYnnh4/z6ifcFLj9uIW7PRrSFGSRJI38LS178CoVKakKtA==
myapps.fox.	3600	in	ns	ns09.gcd-dns.com.
myapps.fox.	3600	in	ns	ns10.gcd-dns.com.
myfoxtest.fox.	3600	in	ds	48553 13 2 A53B65660B0C6BA901872D0702DD3D3EA15EFBC50D933389D224257C091E8831
myfoxtest.fox.	3600	in	ns	ns01.dns.fox.
myfoxtest.fox.	3600	in	ns	ns01.foxdoua.com.
myfoxtest.fox.	3600	in	ns	ns02.dns.fox.
myfoxtest.fox.	3600	in	ns	ns02.foxdoua.com.
myfoxtest.fox.	3600	in	ns	ns03.dns.fox.
myfoxtest.fox.	3600	in	ns	ns03.foxdoua.com.
myfoxtest.fox.	3600	in	ns	ns04.dns.fox.
myfoxtest.fox.	3600	in	ns	ns04.foxdoua.com.
myfoxtest.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. ArsOQ9LmmOT5QUjiN9VbjML/VIVeh5lXvYvC9DJCkP2EU1NfpfTx1TM7ANXW1LyKhHxYPIj36CagcsquEkSUaggzW2isNc5gwEJFvoSE5jkxJN9CDrgN3VMXuoznFjr2QJYn5e0qnZ9bUUDVDc0+eTGkExS0W6KMBgVGbmFpBJAVfIzDinPIm++V6DzDCZaqEx4TJwodeMSpnlAONIzM+w==
myid.fox.	3600	in	ds	48553 13 2 E756C52AA508B1C3BA2B29F6ADD4043537FDB27B24B6E1E7453308A6BAE418B4
myid.fox.	3600	in	ns	ns01.dns.fox.
myid.fox.	3600	in	ns	ns01.foxdoua.com.
myid.fox.	3600	in	ns	ns02.dns.fox.
myid.fox.	3600	in	ns	ns02.foxdoua.com.
myid.fox.	3600	in	ns	ns03.dns.fox.
myid.fox.	3600	in	ns	ns03.foxdoua.com.
myid.fox.	3600	in	ns	ns04.dns.fox.
myid.fox.	3600	in	ns	ns04.foxdoua.com.
myid.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. X5L4FLHs3eWLg6DmRPgU0T/D5SX4sJ+0X9zQGb4ctX4b8CEw3fmTzbhu9r2t9BpUyAPKPTPvOTwO5IQaJfOLYm/yi6tCP4BHuLMt2847CKo3Om5iMBkwZcCnDtcilWTQqOz7HD7ZlwKr2JXWVb34Ewza68pp4H0KhKc9hLdbLpwrOxhvORgQefGO9nOAz6+TMBgwLZYuDNcUYqUX84n/4A==
n.nic.fox.	86400	in	a	204.74.106.90
n.nic.fox.	86400	in	aaaa	2610:00a1:325a:0000:0000:0000:0000:0053
n2evk7sah06n3o4ri7p8mroi35294lk0.fox.	900	in	nsec3	1 1 0 - N47T79VQ22QCMMD10OQ6TJ4CACA40IRE NS DS RRSIG
n2evk7sah06n3o4ri7p8mroi35294lk0.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. fT5zYeZru/jTnyn7dqbcXTdiYAC6oQSmw0j793pVxvktcEYbtl5QCkeX0oAyVQfHCLs/Gz6AZ1ovDUeeDPwsxEwjOeK49Pnm5gkxVmkIWElyTx/xQd3kK1jiTcNSFExrRblYzPlCVC8KiarJMBJJb6s6Altbc8AtR8iIGeequkJoXH0uF6JKLXb/2OkB/Zs7nqOTmW85W0DQLtdINxIN3Q==
n47t79vq22qcmmd10oq6tj4caca40ire.fox.	900	in	nsec3	1 1 0 - N4HHP3FRBG3D05P1KEJRNQR6Q6K6627A NS DS RRSIG
n47t79vq22qcmmd10oq6tj4caca40ire.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. vN0yFjGu/YduLYRF31+o+Y9AX8NHB8A/hqvxneytI3zB23n7RMg8XDx6hsBKUc/TUbGdl71HMv2xtmhOh5fUWkmgKiOwDkO8y+7Q8dEfvdUfc5uUUC2FtPsvwCk2sV1betrKAcglUgD1YQ4Uh0G9HUyxOb1Zp09B8gQQb+//kKlNJIF3hsOUkCIuKenMBJQUKSQFr0NW62uwc54pkwArIA==
n4hhp3frbg3d05p1kejrnqr6q6k6627a.fox.	900	in	nsec3	1 1 0 - N8SVKDVITNQHGMUJ1SNSRO32G7ES8CIO NS DS RRSIG
n4hhp3frbg3d05p1kejrnqr6q6k6627a.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. wM2/2XsDo+HiPi+vsTyi5kcRL6+uPKBjHshqeKPvXygkwz4e5J/RAk3FVhwHMnQmUxm/61U6XibiSHXSY2HpxMddWv8QzYuDxvxEBZ4MjZ0TbC6i2IwCkWaDEWMJxfvPt4ZD4xMQj1ROT4xRdbMqks2iVyrjZGn0p5CjfRJlq53c0RiIX9GfmsVPIcf9tdFRSJ2XyvQpIbDqGElHOtVyqw==
n8svkdvitnqhgmuj1snsro32g7es8cio.fox.	900	in	nsec3	1 1 0 - N97VE54NOATPIVPL76EM9S2L620C4IFJ NS DS RRSIG
n8svkdvitnqhgmuj1snsro32g7es8cio.fox.	900	in	rrsig	NSEC3 8 2 900 20250906220421 20250823214935 39369 fox. Q/nSwHB49qpfnzDF0mrHqtUBacAltAirCnFyVVYlCmnzP2DLEQhQhmzGXI4EZegE+8Nf6PASYAc7AM9GC/zQdtogtvNfc58k+JqfR0HOpAq3DjoJ7zfdReUmh2fRPm2U4X5uSjlsoxazgXkIV9+/uPtg+jtmXIn1QCh49Hw23ifrLXKsCObIIpGmEx/v8T8M3VCX5aAR+KRyehuNFYObiw==
n97ve54noatpivpl76em9s2l620c4ifj.fox.	900	in	nsec3	1 1 0 - NA9D9VV6K78S4A39G818325E3BPRC0RH NS DS RRSIG
n97ve54noatpivpl76em9s2l620c4ifj.fox.	900	in	rrsig	NSEC3 8 2 900 20250906220421 20250823214935 39369 fox. eA2LP1C0jf+d+rkmmO7z8wsIdEgfkhOwqw+KiVSqUaYUVwDdn7yUes4AG3GXLAOcapJk15MAVfPVkv7vAqjPhBQeaZ1+GXeeqzJ7Z1RgSckWXLktMtnkDtVandlkWM0rDAVc35oaEFJAVj3AWOxnppGnWMz8sMEcp5qy8NNjetF6n3E6S/JIHpS2FfuDHZsFtunGuHK9PwckLh7MU6RLAw==
na9d9vv6k78s4a39g818325e3bprc0rh.fox.	900	in	nsec3	1 1 0 - OJLQ71EO6AID56A7BN47C1BRV9H52104 NS DS RRSIG
na9d9vv6k78s4a39g818325e3bprc0rh.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. Ko2dWvSu8JNu5hGCYz8xCUrrLOw+PfU2+ymwTAk7QLiJ1VW28eZpjEsOB2jZC/FerTh+I84vAd4crxmZXUTZs773EE1TRKG7w99IGtrEnr5imqw1N9cguAh//AqmjYbhfSQIB+xXZIUfmlkSONyJMgrjU3OSur1bbjF/3hRRc5QgAy7Miieqt20LH7gQXJqL0I5nNW2q2GkJ5JtpNcvyFw==
nation.fox.	3600	in	ns	ns09.gcd-dns.com.
nation.fox.	3600	in	ns	ns10.gcd-dns.com.
networktest.fox.	3600	in	ns	ns09.gcd-dns.com.
networktest.fox.	3600	in	ns	ns10.gcd-dns.com.
news.fox.	3600	in	ns	ns09.gcd-dns.com.
news.fox.	3600	in	ns	ns10.gcd-dns.com.
newsroom.fox.	3600	in	ds	48553 13 2 7B54077F0E9736DEE226B5CE2FAED3778C7A0A2935BAD215664F3694B74B6282
newsroom.fox.	3600	in	ns	ns01.dns.fox.
newsroom.fox.	3600	in	ns	ns01.foxdoua.com.
newsroom.fox.	3600	in	ns	ns02.dns.fox.
newsroom.fox.	3600	in	ns	ns02.foxdoua.com.
newsroom.fox.	3600	in	ns	ns03.dns.fox.
newsroom.fox.	3600	in	ns	ns03.foxdoua.com.
newsroom.fox.	3600	in	ns	ns04.dns.fox.
newsroom.fox.	3600	in	ns	ns04.foxdoua.com.
newsroom.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. WYBSwG1XltrhOtPchaAeJf5sJhtaY7UyyaENRH4Zz1F+nlFf/scVK/sUWbs21Ni+e0zWLt7Y8rQcA24zdPBRJxbOGN2VBPt9vbDj5F4/WjqiH8TSDhn5iyBljNNq/l3euxNc+3EA0VyEaBt9yjXyb5ppYlb2evpTLsHNcqNqgZoTF8UHg1J2/SSpK3u38cuoOPcO7dRI+V3qOrBYPK28fA==
nexus.fox.	3600	in	ds	48553 13 2 BD5C54889317E5D673B44F7C777C1C3FCE581CF4C70092F6595A4CC1D6740710
nexus.fox.	3600	in	ns	ns01.dns.fox.
nexus.fox.	3600	in	ns	ns01.foxdoua.com.
nexus.fox.	3600	in	ns	ns02.dns.fox.
nexus.fox.	3600	in	ns	ns02.foxdoua.com.
nexus.fox.	3600	in	ns	ns03.dns.fox.
nexus.fox.	3600	in	ns	ns03.foxdoua.com.
nexus.fox.	3600	in	ns	ns04.dns.fox.
nexus.fox.	3600	in	ns	ns04.foxdoua.com.
nexus.fox.	3600	in	rrsig	DS 8 2 3600 20250906220421 20250823214935 39369 fox. os+/S/8xLm0VlzbpscDy+Km+p/e7ygiyE+iwKR0r0jXx4lElxS9gAcYjTc4iOa7wdsQygbGuQo/yL2Zi7KWLKfiyXD1xVu4WW6jta/6kUDp4Xq1GeJ5MpZMD1D2A8krIB7KLHy/b6sM41twNM/umy7vWiIpYtP/d8pTnVyqinxBxNxZPCmXvgx5XiVsnjmeSL9Al5LJh9pzPovtaTG6F2w==
nic.fox.	3600	in	ds	49534 8 2 97E7423D458EF782371BDA72ED5280549CF55FC02764B344A14A4C4B1CEDBE27
nic.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. DnqXaSn9J5h2k6G+Seu2MxtITdijbzxfp2IJ3gevv6KojBGDB1zysrrQJQLIDe1mp6Sxv7xbCbbwqDYJL+qXT2h+8XOI37u3g0xwyS41fbGe+4gg+ZGEJt2rKsGIE8Qk3gMkOUxMTY+eXa+uyBFIegdCCZyZI7DoGdh/b/06xor8w4jXxbbCdxcDjCRl9J//4RWSWdvSmWWRC2EAaxbWiA==
nic.fox.	7200	in	ns	ns1.dns.nic.fox.
nic.fox.	7200	in	ns	ns2.dns.nic.fox.
nic.fox.	7200	in	ns	ns3.dns.nic.fox.
nic.fox.	7200	in	ns	ns4.dns.nic.fox.
nic.fox.	7200	in	ns	ns5.dns.nic.fox.
nic.fox.	7200	in	ns	ns6.dns.nic.fox.
nonprod-mediadock.fox.	3600	in	ns	ns09.gcd-dns.com.
nonprod-mediadock.fox.	3600	in	ns	ns10.gcd-dns.com.
nonprod-medialive.fox.	3600	in	ns	ns01.dns.fox.
nonprod-medialive.fox.	3600	in	ns	ns02.dns.fox.
nonprod-medialive.fox.	3600	in	ns	ns03.dns.fox.
nonprod-medialive.fox.	3600	in	ns	ns04.dns.fox.
nonprod-screeners.fox.	3600	in	ns	dns1.p06.nsone.net.
nonprod-screeners.fox.	3600	in	ns	dns2.p06.nsone.net.
nonprod-screeners.fox.	3600	in	ns	dns3.p06.nsone.net.
nonprod-screeners.fox.	3600	in	ns	dns4.p06.nsone.net.
nontheatrical-dev.fox.	3600	in	ns	ns1.expired.brandsight-dns.com.
nontheatrical-dev.fox.	3600	in	ns	ns2.expired.brandsight-dns.com.
nontheatrical-integ.fox.	3600	in	ns	ns09.gcd-dns.com.
nontheatrical-integ.fox.	3600	in	ns	ns10.gcd-dns.com.
nontheatrical-test.fox.	3600	in	ns	ns09.gcd-dns.com.
nontheatrical-test.fox.	3600	in	ns	ns10.gcd-dns.com.
nontheatrical.fox.	3600	in	ns	ns09.gcd-dns.com.
nontheatrical.fox.	3600	in	ns	ns10.gcd-dns.com.
northmeetssouth.fox.	3600	in	ns	ns09.gcd-dns.com.
northmeetssouth.fox.	3600	in	ns	ns10.gcd-dns.com.
noticias.fox.	3600	in	ds	48553 13 2 39FFA0927F28C47660D4F54BD9A0BAC2CC42879F2C8D52618888AC2F45213C1D
noticias.fox.	3600	in	ns	ns01.dns.fox.
noticias.fox.	3600	in	ns	ns01.foxdoua.com.
noticias.fox.	3600	in	ns	ns02.dns.fox.
noticias.fox.	3600	in	ns	ns02.foxdoua.com.
noticias.fox.	3600	in	ns	ns03.dns.fox.
noticias.fox.	3600	in	ns	ns03.foxdoua.com.
noticias.fox.	3600	in	ns	ns04.dns.fox.
noticias.fox.	3600	in	ns	ns04.foxdoua.com.
