corsica.	3600	in	soa	a.nic.fr. dnsmaster.afnic.fr. 2222879700 3600 1800 1209600 600
0tgdv5h19gjifkjacn248p2kekrjlmvo.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223084047 20260124080857 60679 corsica. boA9BNeykkjQw3FRBk9nM290WunGfS6EkbcGw7fe9PidYOIv31Ez9QXt1+JJHVz0xhaCQU0buJfwUIBA7pMTCQ==
0uqdku472v0ptpooa97hds316uo87or6.corsica.	600	in	nsec3	1 1 0 - 1179220SV1F3L39E0IL37AUHQ3EE22E0 NS DS RRSIG
0uqdku472v0ptpooa97hds316uo87or6.corsica.	600	in	rrsig	NSEC3 13 2 600 20260202080221 20260103163021 60679 corsica. 8He8oYiZ0hkmU0yyBiAn7lUJ5+Fyp1jCq5WZrSdeXzZk6B9API52inXjrlXqWsNEx5wEn74jv/xvMu8bBZh/XA==
1-impact.corsica.	3600	in	ds	27700 8 2 99F9FEF4251DB8ACD037773F707137A243351B1B92FD603BB672E030FC9870F4
1-impact.corsica.	3600	in	ns	dns101.ovh.net.
1-impact.corsica.	3600	in	ns	ns101.ovh.net.
1-impact.corsica.	3600	in	rrsig	DS 13 2 3600 20260201232527 20260102225114 60679 corsica. BuHjeMOJSYkYP69aIQi7SJKQIfVGNB/xFBoFhN5kMn8tpB9M4MQrOxD8YgHZshxHTkDNwRoZgRS9KwJWKgtCVg==
103-pianottoli.corsica.	3600	in	ns	dns104.ovh.net.
103-pianottoli.corsica.	3600	in	ns	ns104.ovh.net.
106pianottoli.corsica.	3600	in	ds	31390 8 2 7ED58F981A7013B64C5E6E9023E8E5DA50AA6181C04F9F94A475F8EDD405DA2A
106pianottoli.corsica.	3600	in	ns	dns20.ovh.net.
106pianottoli.corsica.	3600	in	ns	ns20.ovh.net.
106pianottoli.corsica.	3600	in	rrsig	DS 13 2 3600 20260202044814 20260103020024 60679 corsica. J6CkMVbfI4GRtoQBNp6lyA7PvLY8CmPgYtaoJ8zrvlO6Cz13j5nB9J4Io2uFCgWVy7+abfZjw3spAqm0JmxdOw==
1179220sv1f3l39e0il37auhq3ee22e0.corsica.	600	in	nsec3	1 1 0 - 14MPF2VCRJIMQFMVS3NC8QL82JLQ6FVD NS DS RRSIG
1179220sv1f3l39e0il37auhq3ee22e0.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223163109 20260124154644 60679 corsica. l9hY45KIcwpe0yZLtrufztPEHTVDu3PRTQdzpZCrT5OrX45gamlfsu8n4HzcqxJPuEw21VClY4LAoe97YhWJvg==
14mpf2vcrjimqfmvs3nc8ql82jlq6fvd.corsica.	600	in	nsec3	1 1 0 - 14PJ7A7M8LMDLO1QV6G5L8O832UVT0OM NS DS RRSIG
14mpf2vcrjimqfmvs3nc8ql82jlq6fvd.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223130423 20260124123912 60679 corsica. 1VV5evSXOMyKQEeZ+Nf52CIP6GpZVTPHkfOGbF5Q+VqYL/JGfdpQKKe02vNnIbcD5jexVfFSz4uOrjdm//DcQA==
14pj7a7m8lmdlo1qv6g5l8o832uvt0om.corsica.	600	in	nsec3	1 1 0 - 158LLU8FPGSEEBHO55UKD5QI5VLLOR99 NS DS RRSIG
14pj7a7m8lmdlo1qv6g5l8o832uvt0om.corsica.	600	in	rrsig	NSEC3 13 2 600 20260207055832 20260108052214 60679 corsica. i46Iv6CLHQuDbv9zmcalplLwsQTeHwYLFZZPQjqG32WQLsrlyC+cZaLxK+aqtO0gL0LLPNoyAkU1zYY4nYvLbQ==
158llu8fpgseebho55ukd5qi5vllor99.corsica.	600	in	nsec3	1 1 0 - 159CMTAI3BQ3S3DQ4IF8O5K1VHFJG7PT NS DS RRSIG
158llu8fpgseebho55ukd5qi5vllor99.corsica.	600	in	rrsig	NSEC3 13 2 600 20260209110632 20260110102435 60679 corsica. goWzMfrSbidWeeCmAN0pYUe7LUIBInYXMmFjgaHmWywxQmzWHBz8unP0h3lgc6f7NmsvTVx+3fJGBrNWmICa/w==
159cmtai3bq3s3dq4if8o5k1vhfjg7pt.corsica.	600	in	nsec3	1 1 0 - 15DU0U26K49LBJJAOB7CIFIOECQDJD85 NS DS RRSIG
159cmtai3bq3s3dq4if8o5k1vhfjg7pt.corsica.	600	in	rrsig	NSEC3 13 2 600 20260209220256 20260110210813 60679 corsica. UGwblUyuwGDu3oGf0l920YroS77mglCS4gIuqDViEnFKAMbYnzJNHdOc5bxyM70ftTcTnexsJpeWUAObhZcANw==
15du0u26k49lbjjaob7cifioecqdjd85.corsica.	600	in	nsec3	1 1 0 - 1683OHMEQTG7H2VHFCR33G9ADMSKN36N NS DS RRSIG
15du0u26k49lbjjaob7cifioecqdjd85.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223232803 20260124225851 60679 corsica. xnca/NSfHb+5bpi6Rgte+DPsDJzGPqnVbZuiGwGcUnZASpcPZtppvL43aFzQaEqldCNpJiylcSXZhSstOgwEtg==
1683ohmeqtg7h2vhfcr33g9admskn36n.corsica.	600	in	nsec3	1 1 0 - 177TSI6PV6V3QAM0Q05INRQ6AD4C09KJ NS DS RRSIG
1683ohmeqtg7h2vhfcr33g9admskn36n.corsica.	600	in	rrsig	NSEC3 13 2 600 20260214015538 20260115010101 60679 corsica. Lj6zlIWCnWcBhHYNO7T4CP/WXjcOrWbX6I8g5lewPzA8RBB1gb74T+uebAZLU3B/qGEsON6pvFtBxElN0m88OQ==
177tsi6pv6v3qam0q05inrq6ad4c09kj.corsica.	600	in	nsec3	1 1 0 - 17MM8FHB5CJJJMTM1E3J4L3IP1AHPBBI NS DS RRSIG
