diamonds.	3600	in	soa	v0n0.nic.diamonds. hostmaster.donuts.email. 1757552596 7200 900 1209600 3600
5adhbmvpscf2ijlatk3iol5qa6kudm63.diamonds.	3600	in	nsec3	1 1 0 73 5F8IJ41UORM57P4EP8OFG7QGIUKCR6LO NS DS RRSIG
5adhbmvpscf2ijlatk3iol5qa6kudm63.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. R0tk/ZDWHv3/2RRA/LUd7I0gSmvxm7IzUd3KVJwXXziYa2bMJNOQ5DZBvUT+lFKfCg72cWENMQU7lAEbt+1N1NbLGC9VHw2oM7njjd+vAeiTWlo/sA+FFd2QnrPRxsIs0Evch1qcspRdh/8gB6oLfTF2aN036RLA+6Xm/6pI+uw=
5f8ij41uorm57p4ep8ofg7qgiukcr6lo.diamonds.	3600	in	nsec3	1 1 0 73 5SBS6Q4C3QLU4K9IIA5L9RC7M2MM329U NS DS RRSIG
5f8ij41uorm57p4ep8ofg7qgiukcr6lo.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. FZ3exITPQq31uCJoDksDSYTOKzL3Bt/HNHbOgA/NQOW2gG99QIplE3a0o10bLXqlk9nYbZMO20rqRxr5KnWNkzTCrzlBOAgZLYIfCxJDGbU3bwhGAbqXu9exrUZ6xncjlR6dXQf/pnZjG5VcALOZhXDw7i+LJgdydXMCEDqWOBs=
5sbs6q4c3qlu4k9iia5l9rc7m2mm329u.diamonds.	3600	in	nsec3	1 1 0 73 670BKEU7RMRMC606F2K6BQ0TKF3KCDBO NS DS RRSIG
5sbs6q4c3qlu4k9iia5l9rc7m2mm329u.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. RmV4VNsYkvog1ncWBzLkcqCr2CFc8UTAb3DRyMg7gcoClnHwmfZN9MkthcQt37MLISAJGoCuLTRocaH8YbzgXjPwPZHxiFs6D6PMnSF1ZuHTnlZH3VMI7xAIzRcCWLgBONE8OPpGSHJ8gq+3RLBd/PUpa+mDe84R+IuAHWXKjLA=
670bkeu7rmrmc606f2k6bq0tkf3kcdbo.diamonds.	3600	in	nsec3	1 1 0 73 6FHG3GB6OD830RP2OFAHIJJP76PVCR8I NS DS RRSIG
670bkeu7rmrmc606f2k6bq0tkf3kcdbo.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. gpACqJgBlvdpR65m/srfgDD10haQKGERECaO0cH8II/7DxE2agLkgG49am+KBLTh7p46y8g/qN8kaNWVVE3985ZkWBuDNOEERCd5SHAosaasLsr7cxBhM8ViuHvtRlGs/nlp8hBZjPCVtFNAhkgCbfsz0/c/o7oDc++pb2wQ0ME=
6fhg3gb6od830rp2ofahijjp76pvcr8i.diamonds.	3600	in	nsec3	1 1 0 73 710DJSPMBI30O2TEQ61BVAGMH6FRC6LJ NS DS RRSIG
6fhg3gb6od830rp2ofahijjp76pvcr8i.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. OO1Zi2+PIcbpTOv0PiXfOBKNZ8tc0iqssohuH6StgpVEzXl43tjGdjx37aqz9UDhJy1zCWnIE1A6Y6fASB8Jgs3L1PsGctBhIL0iTKDFW3OqDqFz1SfI03VWErttcLF79RQAtyN2z//1ERx4RTn8EjdzkXdHFsFNP1QjWygI4co=
7.diamonds.	3600	in	ns	ns-cloud-e1.googledomains.com.
7.diamonds.	3600	in	ns	ns-cloud-e2.googledomains.com.
7.diamonds.	3600	in	ns	ns-cloud-e3.googledomains.com.
7.diamonds.	3600	in	ns	ns-cloud-e4.googledomains.com.
7033607.diamonds.	3600	in	ns	ns1.dyna-ns.net.
7033607.diamonds.	3600	in	ns	ns2.dyna-ns.net.
710djspmbi30o2teq61bvagmh6frc6lj.diamonds.	3600	in	nsec3	1 1 0 73 76IKD220TK4ENTAI6O8EN1KR776I09G3 NS DS RRSIG
710djspmbi30o2teq61bvagmh6frc6lj.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. eP+BMzWnHQeF8wHh49tkthLX3viiAFObxkQOmUgPizST9F3Sliyh57hNsYCEcoB+kWu9xC4w0qrlBYOMSr5AfhPmVpKuiOpDXcwmaUcayhNvoOIm7VRoR4sHlsXLxE3glsDgHS2PUv2DRdgGyLwUFUisvIwEuedaE3B48lfcV98=
711.diamonds.	3600	in	ns	ns.udag.de.
711.diamonds.	3600	in	ns	ns.udag.net.
711.diamonds.	3600	in	ns	ns.udag.org.
76ikd220tk4entai6o8en1kr776i09g3.diamonds.	3600	in	nsec3	1 1 0 73 7ETC763NE23VGOV5LPRTKOR4OQDD5MSD NS DS RRSIG
76ikd220tk4entai6o8en1kr776i09g3.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. PhqSYzGXMmdE/NVF7eyp8ZKS/btQSOEc0r/+5W5mPm+LYt76jMplZofkucm4yyOPq6Z6JetZxL6yw2IKgp7C3kagUTsB4cTYS1jcz5O8cyzd22C/XavkzFW33UomQPHUi3AGLVt9UoThORk/cPdQeSl0uF0lqO6yOuX0CHZuH6w=
77.diamonds.	3600	in	ns	ns23.domaincontrol.com.
77.diamonds.	3600	in	ns	ns24.domaincontrol.com.
777.diamonds.	3600	in	ns	ns1.domaincom-expired.domainparkingserver.net.
777.diamonds.	3600	in	ns	ns2.domaincom-expired.domainparkingserver.net.
789club.diamonds.	3600	in	ns	cheryl.ns.cloudflare.com.
789club.diamonds.	3600	in	ns	patrick.ns.cloudflare.com.
789win.diamonds.	3600	in	ns	elma.ns.cloudflare.com.
789win.diamonds.	3600	in	ns	pablo.ns.cloudflare.com.
7etc763ne23vgov5lprtkor4oqdd5msd.diamonds.	3600	in	nsec3	1 1 0 73 7MCAERI2FHIL9FSQNK9GS9NCM65GOM1J NS DS RRSIG
7etc763ne23vgov5lprtkor4oqdd5msd.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. mkxCOSYDlDuDkM6roTeo7i0kyw5cQFF1s+Vj3PaE/FF8T7xSWGopTBBUxNA6fsL6Df6ImhLhx4sNb8czc2IS3mOoVZPH9d3BqebAplPaHNvCweIsopKMV/sELJqpfG0bD6+Nz5KjvkIRUSL+bCBpSklKcgMKOuKX2gbkKR92BiE=
7mcaeri2fhil9fsqnk9gs9ncm65gom1j.diamonds.	3600	in	nsec3	1 1 0 73 82MFADFO56GN20JVU6SN2RLGU34PK30L NS DS RRSIG
7mcaeri2fhil9fsqnk9gs9ncm65gom1j.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. kro5OLlpZYdgShXW2Rant0SYsIEe8hYKHds+g9pdh6y0CRdwVP2zVvKeeI7wBSfeqToRul+eD7AlcHtJciC4icgYo59+L1XlaMtCFQUrMoNWhhmoObSKdz4gpGnqwEZ1wyCWNYCWM2JCPlAnkqjveTI9gjUpwV1NxGRxvAC431Y=
7of.diamonds.	3600	in	ns	ns1.hover.com.
7of.diamonds.	3600	in	ns	ns2.hover.com.
82mfadfo56gn20jvu6sn2rlgu34pk30l.diamonds.	3600	in	nsec3	1 1 0 73 83UHJL05UMQVEP054OAPE6Q9SS1E13L9 NS DS RRSIG
82mfadfo56gn20jvu6sn2rlgu34pk30l.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. oOyG1XaVZsns3UGXmArV9KagL/rT79U+sN1RhGNvV0mUMIamfUij8pGmIUODpGLYoVHdsX8YgorBaOW4I9q0cxTg6P+P3dFgwOpd6QcxvgP3Z4P76EdF6LY8XT8gMneK0WWI6QD5o3I8So6lw+Zs+tj227PyTnvZQ1piXijsgt0=
83uhjl05umqvep054oape6q9ss1e13l9.diamonds.	3600	in	nsec3	1 1 0 73 8HO6RRIB6EB2CGOQCTUE7TMUMHDSA80K NS DS RRSIG
83uhjl05umqvep054oape6q9ss1e13l9.diamonds.	3600	in	rrsig	NSEC3 8 2 3600 20250930154041 20250909144041 18948 diamonds. tlxJOhJt7DYvgmJyORijSJoije+J3R9eeKritMFxcZM/vhiw66nQuJWzR/xJjEdUM93qNw7aJdrM3FLKuKD3XMa3sr2WNWPridD7c1PYuGuZUAELUdvKDkZctgfhVcHSKfe3+K/hyG4KFx2JIuOhK9F0Frw3E5wUR5T3cRI4Abo=
88.diamonds.	3600	in	ns	ns63.domaincontrol.com.
88.diamonds.	3600	in	ns	ns64.domaincontrol.com.
888.diamonds.	3600	in	ns	ns1.dtnt.info.
888.diamonds.	3600	in	ns	ns2.dtnt.info.
888.diamonds.	3600	in	ns	ns3.dtnt.info.
8888.diamonds.	3600	in	ns	ns1.parkingcrew.net.
8888.diamonds.	3600	in	ns	ns2.parkingcrew.net.
88888888.diamonds.	3600	in	ns	ns1.wordpress.com.
88888888.diamonds.	3600	in	ns	ns2.wordpress.com.
88888888.diamonds.	3600	in	ns	ns3.wordpress.com.
8ho6rrib6eb2cgoqctue7tmumhdsa80k.diamonds.	3600	in	nsec3	1 1 0 73 8R1P1VLVATKKPEBRUNOPI42JV02TUQOG NS DS RRSIG
