holdings.	3600	in	soa	v0n0.nic.holdings. hostmaster.donuts.email. 1769302915 7200 900 1209600 3600
11oagvphkuj49qbqlveo5ip22cg4fkad.holdings.	3600	in	nsec3	1 1 0 73 123M4CRA93VIUG9IDGJTLI1M60KN35J8 NS DS RRSIG
11oagvphkuj49qbqlveo5ip22cg4fkad.holdings.	3600	in	rrsig	NSEC3 8 2 3600 20260207154006 20260117144006 63963 holdings. iu7PLH+bs9qkLriL9PGBD4KWFAYeBJkiJoI23dQD1MJkCrJiZMb26rIugM/tJgxTUenDy5YytUekEuY26pTd67ZTLpeq9QFridlHP8NeRBauWxlkrv8R74p6/+Xu15LwCkcEghiUcX2aU1nPkTvVVLKXAqbzCW/jZXX/q7obGDY=
11x.holdings.	3600	in	ns	ns09.domaincontrol.com.
11x.holdings.	3600	in	ns	ns10.domaincontrol.com.
123.holdings.	3600	in	ns	dns1.registrar-servers.com.
123.holdings.	3600	in	ns	dns2.registrar-servers.com.
123m4cra93viug9idgjtli1m60kn35j8.holdings.	3600	in	nsec3	1 1 0 73 12GMD0VOR1Q90SU7OLPBFGIN02FGSHO7 NS DS RRSIG
123m4cra93viug9idgjtli1m60kn35j8.holdings.	3600	in	rrsig	NSEC3 8 2 3600 20260207154006 20260117144006 63963 holdings. Zn1r57vewjPRe0smpUfLdNU4IAWDDqB3mHOh+ahpswGTyAotrcOaolg8jJXd+zrF/HklnXB/PCF7xzosDAfViTK8IKTSDswXUDm+bMoM3TjHNai894+WQwKyQlnD1y/YWqKSlAAgkh2zqr3ywqA1XEjlOl/zol11cZa2c8BDDRw=
12b.holdings.	3600	in	ns	ns-133-b.gandi.net.
12b.holdings.	3600	in	ns	ns-176-a.gandi.net.
12b.holdings.	3600	in	ns	ns-61-c.gandi.net.
12bet.holdings.	3600	in	ns	ns-142-c.gandi.net.
12bet.holdings.	3600	in	ns	ns-163-b.gandi.net.
12bet.holdings.	3600	in	ns	ns-216-a.gandi.net.
12gmd0vor1q90su7olpbfgin02fgsho7.holdings.	3600	in	nsec3	1 1 0 73 12HESKABBP50MMLP3TKI35SGRA3L9G2G NS DS RRSIG
12gmd0vor1q90su7olpbfgin02fgsho7.holdings.	3600	in	rrsig	NSEC3 8 2 3600 20260207154006 20260117144006 63963 holdings. hRkUW3OLr5mdy+7altngEMMdybJjZQOd0+0tG0TTdscZK0QPUNIsZ8N4+ZKnCxDLxbmRdJuxaTyAG5Y0PkV93lxkR8mAuCA+ZH6CXHHiNjDcmzWi9S7wGEly1Fn2n35yvdqjDG7TMk5nz3wXpVWSJuD1bQA05v3TpAPz74lqiyQ=
12heskabbp50mmlp3tki35sgra3l9g2g.holdings.	3600	in	nsec3	1 1 0 73 13GVVAA6VUFTT21KL5PQVAV970JP60UO NS DS RRSIG
12heskabbp50mmlp3tki35sgra3l9g2g.holdings.	3600	in	rrsig	NSEC3 8 2 3600 20260207154006 20260117144006 63963 holdings. OIihahyaNIzTnQ6BVXOqms97cdwPbQO9V14dUoEgZoAuPF+JdeV9OP3ScW75iU6r8VfDveyUXuQjxtpOpCV1rsiYdr5g+fJN4mpcKS+eWq9iE71OVF6TlMyDXEwI8hDP/lAYjd1Yys+HzCIWEtcLaIBrzsJQc3zLD8hQ21aUFlI=
132.holdings.	3600	in	ns	ns1.hover.com.
132.holdings.	3600	in	ns	ns2.hover.com.
13gvvaa6vuftt21kl5pqvav970jp60uo.holdings.	3600	in	nsec3	1 1 0 73 166ML1JTVBQB9FHB49URPVN1OUVLDB4B NS DS RRSIG
